noun_hash,noun_name,attr_hashes,attr_names,count
0x00000F1A,,0x007614DF,MIDOM,1
0x0000098C,,0x007615CA,ERDOM,1
0x000007EB,,0x00761954,TXEOM,1
0x00000123,,0x00761A33, FFOM,1
0x00000179,,0x00761A4E, GFOM,1
0x00000A04,,0x00762099,RLHOM,1
0x000007AC,,0x00762422,ESIOM,1
0x00000D9B,,0x00762C2C,KNLOM,1
0x00000B37,,0x00762DAD,RAMOM,1
0x00000CA1,,0x00762DBF,IBMOM,1
0x00000C26,,0x00762DC3,MBMOM,1
0x00000E62,,0x00762DF5,IDMOM,1
0x000009A3,,0x00762F6B,ERMOM,1
0x00000A19,,0x0076301A,RXMOM,1
0x0000062A,,0x007636DB,SGPOM,1
0x0000085B,,0x00763742,NKPOM,1
0x00000240,,0x00763D1C;0x00763D1D, MROM;AMROM,2
0x000006B0,,0x00763D69,WOROM,1
0x00000AD6,,0x00763DE1,HTROM,1
0x000009DB,,0x00764031,FOSOM,1
0x0000016C,,0x00764211, FTOM,1
0x0000110E,,0x00764268,FITOM,1
0x000006E6,,0x0076435A,ERTOM,1
0x000007E2,,0x0076615C,SEDPM,1
0x0000057A,,0x0076704F,LLIPM,1
0x00000E7D,,0x007677B4,OALPM,1
0x0000077D,,0x007677FC,FDLPM,1
0x000006EB,,0x007677FC,FDLPM,1
0x00001012,,0x00767890,SILPM,1
0x00000E72,,0x007678F2,IMLPM,1
0x00000E85,,0x00767913,ONLPM,1
0x00000FF1,,0x007679B5,OTLPM,1
0x000003A4,,0x00768216;0x0076821F, SOPM;ISOPM,2
0x000004EC,,0x0076821B;0x0076822E,ESOPM;XSOPM,2
0x000005C4,,0x00768224;0x0076822F,NSOPM;YSOPM,2
0x0000068F,,0x0076822B;0x00768230,USOPM;ZSOPM,2
0x000003E6,,0x0076850A, TPPM,1
0x00000837,,0x00768AAA,ISRPM,1
0x000007AE,,0x00768AF7,EVRPM,1
0x000008A0,,0x00768C70,DISPM,1
0x000005F8,,0x00769C69,PYXPM,1
0x000001E7,,0x0076FEA5;0x0076FEAA, LERM;ELERM,2
0x00000B15,,0x0076FF12,APERM,1
0x0000110F,,0x0076FF1D,LPERM,1
0x00001115,,0x0076FF8F,RTERM,1
0x00000426,,0x00771C48;0x00771C5B, WORM;SWORM,2
0x00000C3A,,0x00771CE1,RAPRM,1
0x000008AA,,0x00772C3A,ELURM,1
0x00000647,,0x00774C58,SSESM,1
0x00000465,,0x00775866;0x0077586B, ZISM;EZISM,2
0x000000E5,,0x00776A1E;0x00776A21, EPSM;CEPSM,2
0x0000015A,,0x00776FEB;0x00776FEC, FRSM;AFRSM,2
0x00000FFA,,0x00777528,RATSM,1
0x000000B9,,0x00777567;0x00777569, DTSM;BDTSM,2
0x00000799,,0x0077759E,AFTSM,1
0x0000112E,,0x007776F5,TRTSM,1
0x000010FD,,0x007776F5,TRTSM,1
0x00000B0B,,0x007776F5,TRTSM,1
0x0000066C,,0x007776F5,TRTSM,1
0x00000E1A,,0x00777730,YTTSM,1
0x00000683,,0x007799C3,TXETM,1
0x00000C8F,,0x0077BD75,ELRTM,1
0x00000E79,,0x0077DED2,NDCUM,1
0x000008E8,,0x0077DED2,NDCUM,1
0x00000721,,0x0077DED2,NDCUM,1
0x00000914,,0x0077F94F,RLLUM,1
0x00000067,,0x0077FAD2;0x0077FB08;0x0077FB0D,  MUM; BMUM;EBMUM,3
0x00000E7F,,0x0077FB32,OCMUM,1
0x000009D7,,0x0077FC6D,FOMUM,1
0x000004AA,,0x00780C73,DESUM,1
0x00000A27,,0x00783CEF,WEIVM,1
0x0000020B,,0x00784EAB;0x00784EC0, LOVM;ULOVM,2
0x000001AE,,0x00787EC3;0x00787ECA, IEWM;GIEWM,2
0x00000ED6,,0x00787F18,DLEWM,1
0x00000BBF,,0x0078F597,RATXM,1
0x0000105B,,0x0078F5D8,BDTXM,1
0x00000C78,,0x0078F5D8,BDTXM,1
0x00000CEE,,0x0078F609,XETXM,1
0x00000772,,0x0078F610,DFTXM,1
0x00000CAF,,0x0078F618,LFTXM,1
0x0000048E,,0x0078F644,BHTXM,1
0x0000110C,,0x0078F698,EKTXM,1
0x000007CD,,0x0078F6BD,OLTXM,1
0x00000185,,0x007A189D;0x007A18A9, GNAN;LGNAN,2
0x00000D1F,,0x007A4711,LOCBN,1
0x00001067,,0x007A4713,NOCBN,1
0x00000174,,0x007A4EB8;0x007A7522, GFBN;FTSBN,2
0x000004A3,,0x007A59B4,DCJBN,1
0x00000281,,0x007A6AFC;0x007A6B0A;0x007A6BEF, EPBN;NEPBN; NPBN,3
0x000003EA,,0x007A7300;0x007A751C;0x007A752E,  SBN; TSBN;RTSBN,3
0x00000D88,,0x007A7371,EDSBN,1
0x00000931,,0x007A752E,RTSBN,1
0x00000BE2,,0x007A7535,YTSBN,1
0x00000843,,0x007A7576,IWSBN,1
0x00000DEF,,0x007A9488,YTCCN,1
0x00000735,,0x007A949A,PUCCN,1
0x000000A2,,0x007AB4EB;0x007AB4F0, DOCN;EDOCN,2
0x000010C6,,0x007AB5FE,ENOCN,1
0x00000FA2,,0x007AB5FE,ENOCN,1
0x000004DD,,0x007AB5FE,ENOCN,1
0x000005D5,,0x007AC538,OWTCN,1
0x00000007,,0x007AD6AB,   DN,1
0x0000037C,,0x007AE6E9;0x007AE6F9, SEDN;PSEDN,2
0x00000516,,0x007B18ED,FGWDN,1
0x00000EF4,,0x007B81FC,IDFFN,1
0x00000E5E,,0x007B81FC,IDFFN,1
0x000001EC,,0x007B82CB;0x007B82D4, LFFN;ILFFN,2
0x00000FA6,,0x007B838D,ESFFN,1
0x00000BAD,,0x007B83B2,OTFFN,1
0x00000DF5,,0x007B83BC,YTFFN,1
0x00000F65,,0x007BCACD,TSDGN,1
0x00000A72,,0x007BE90C,NIOGN,1
0x000008F1,,0x007C45DE,PYTHN,1
0x00000479,,0x007CFAB0,ALCKN,1
0x00000549,,0x007CFAB7,HLCKN,1
0x00000DA9,,0x007CFE39,ORDKN,1
0x00000A9D,,0x007CFE3A,PRDKN,1
0x00000571,,0x007D24B5,LERKN,1
0x000010C5,,0x007D256B,ELRKN,1
0x00000A93,,0x007D256B,ELRKN,1
0x0000054A,,0x007D256E,HLRKN,1
0x00000812,,0x007D2E64,GPUKN,1
0x00000D29,,0x007D47EF,LOCLN,1
0x00001070,,0x007D47F1,NOCLN,1
0x0000110B,,0x007D4A55,EKDLN,1
0x00000BBD,,0x007D4B38,PSDLN,1
0x0000053B,,0x007D4D81,GNELN,1
0x00000387,,0x007D5965;0x007D5979, SILN;TSILN,2
0x00000EEF,,0x007D6922,FFOLN,1
0x000005AE,,0x007D6BE8,NEPLN,1
0x0000093B,,0x007D760C,RTSLN,1
0x00000BEC,,0x007D7613,YTSLN,1
0x00000A40,,0x007DA669,FTIMN,1
0x000001D0,,0x007E0627;0x007E0636, JPNN;OJPNN,2
0x000002C1,,0x007E06AE;0x007E06C1, OPNN;SOPNN,2
0x000003AA,,0x007E071A;0x007E071F, SPNN;ESPNN,2
0x00000328,,0x007E760E;0x007E760F, RAPN;ARAPN,2
0x0000047A,,0x007E7B1E;0x007E7B1F, LCPN;ALCPN,2
0x000005E0,,0x007E7B7F,POCPN,1
0x000004E3,,0x007E7BC0;0x007E7BC5, RCPN;ERCPN,2
0x00000984,,0x007E7BC5,ERCPN,1
0x00000570,,0x007E7D3A;0x007E7D46, EDPN;LEDPN,2
0x000001A2,,0x007E7DA6;0x007E7DB8, IDPN;RIDPN,2
0x000005D3,,0x007E7E99;0x007E7EA8, RDPN;ORDPN,2
0x00000F8C,,0x007E8173,AREPN,1
0x000005EA,,0x007E8224,PXEPN,1
0x00000A46,,0x007E88A7,IEHPN,1
0x0000064C,,0x007E8CF1;0x007E8D04, SIPN;SSIPN,2
0x00000A6F,,0x007E9410,NELPN,1
0x000004C1,,0x007E97E9;0x007E97ED, OMPN;DOMPN,2
0x00001143,,0x007E9B37,ISNPN,1
0x000003A5,,0x007E9E07;0x007E9E10, SOPN;ISOPN,2
0x0000067E,,0x007E9E51,TUOPN,1
0x00000AE5,,0x007EA525,MERPN,1
0x00000714,,0x007EA525,MERPN,1
0x00000F8E,,0x007EA987,ATSPN,1
0x00000D1B,,0x007EAA85,LBTPN,1
0x00000DA1,,0x007EAAD7,METPN,1
0x00000C5D,,0x007EACF6,PYTPN,1
0x00000F9A,,0x007EB3C5,DIWPN,1
0x000008FD,,0x007F16A6,RADRN,1
0x00000414,,0x007F1712;0x009BC3BB;0x009BC5F2;0x009BC5F7,REDRN;  QER; UQER;EUQER,4
0x0000098E,,0x007F1864,ERDRN,1
0x00000ACA,,0x007F18EB,EWDRN,1
0x00000C23,,0x007F1F97,LEGRN,1
0x00000014,,0x007F24B6;0x007F253D;0x007F254B,  IRN; EIRN;NEIRN,3
0x00000038,,0x007F24D1;0x007F24DF, AIRN;NAIRN,2
0x000001F8,,0x007F2558;0x007F2564, FIRN;LFIRN,2
0x000007C7,,0x007F2609,OLIRN,1
0x0000026C,,0x007F2630, NIRN,1
0x000004E7,,0x007F26BC,ESIRN,1
0x00000049,,0x007F330E, ANRN,1
0x00000155,,0x007F3EF9, FRRN,1
0x00000546,,0x007F65D0,GWDSN,1
0x000003D1,,0x007F6851, TESN,1
0x00000262,,0x007F6A88;0x007F6A89, NFSN;ANFSN,2
0x000003D4,,0x007F70DC;0x00804ED7, THSN;SREVN,2
0x00001100,,0x007F70F0,TTHSN,1
0x00000420,,0x007F7C76;0x007F7C7F, VLSN;IVLSN,2
0x0000015B,,0x007F8BDC, FRSN,1
0x000008F8,,0x007F939F,PYTSN,1
0x00000C85,,0x007FBCEC,ELHTN,1
0x00000C50,,0x007FBD32,UNHTN,1
0x00000AEB,,0x007FCB9D,MPMTN,1
0x00000718,,0x007FCB9D,MPMTN,1
0x00000A75,,0x007FDA62,NURTN,1
0x000006E4,,0x007FF682,ERAUN,1
0x00000022,,0x007FFD3D;0x007FFD51, ADUN;TADUN,2
0x00000EAC,,0x00802148,TRPUN,1
0x0000006B,,0x00802AE8;0x00802B01, BTUN;YBTUN,2
0x000000BA,,0x00802B1E;0x00802B27, DTUN;IDTUN,2
0x000009FE,,0x00802B66,RFTUN,1
0x000004C9,,0x00802CB7,DSTUN,1
0x0000075A,,0x00802CC7,TSTUN,1
0x00000840,,0x008049A2,IWCVN,1
0x0000054C,,0x008073EC,HSRVN,1
0x00000608,,0x0080B362;0x0080B3E9;0x0080B3FB,  NWN; ENWN;RENWN,3
0x0000007A,,0x0080B3B3;0x0080B3C2, CNWN;OCNWN,2
0x0000103F,,0x0080B401,XENWN,1
0x00000DDB,,0x0080B401,XENWN,1
0x00001019,,0x0080B4B9,SLNWN,1
0x000009A8,,0x0080B54D,ERNWN,1
0x0000042B,,0x00821154;0x0082115D, XAAO;IXAAO,2
0x00000ABE,,0x0082169E,DTCAO,1
0x00000DD6,,0x008217DB,XDDAO,1
0x00000CFD,,0x00821EF2,CRFAO,1
0x00000FB0,,0x00821EF5,FRFAO,1
0x00000FD1,,0x00821EFB,LRFAO,1
0x000000C4,,0x00822069;0x0082206A, EGAO;AEGAO,2
0x00000D3D,,0x00822077,NEGAO,1
0x00001030,,0x00822722,TNIAO,1
0x00000D65,,0x00822722,TNIAO,1
0x00000999,,0x0082277F,ERIAO,1
0x0000052F,,0x00822F19,GILAO,1
0x00000C6C,,0x00822F64,ALLAO,1
0x00000AFE,,0x0082346B,SENAO,1
0x00000186,,0x0082348E;0x0082349A, GNAO;LGNAO,2
0x000009A5,,0x008235BC,ERNAO,1
0x00000802,,0x008235D5,CSNAO,1
0x00000835,,0x008235DB,ISNAO,1
0x000007EA,,0x008235E6,TSNAO,1
0x00000050,,0x00823F50;0x00823F5D, ARAO;MARAO,2
0x00000568,,0x00823F5C,LARAO,1
0x00000BA6,,0x00823F95,OCRAO,1
0x000000EB,,0x00823FBC;0x00823FBD, ERAO;AERAO,2
0x00000FDA,,0x00823FCA,NERAO,1
0x0000023F,,0x00824094, MRAO,1
0x00000BFB,,0x008240B0,ANRAO,1
0x000009B3,,0x00824120,ERRAO,1
0x00001076,,0x0082415F,NTRAO,1
0x00001041,,0x008242AD,XESAO,1
0x000003B2,,0x0082440F;0x00824426, SSAO;WSSAO,2
0x000005FC,,0x00824420,QSSAO,1
0x0000108C,,0x00824506,DATAO,1
0x00000974,,0x00824558,EDTAO,1
0x00000195,,0x008245BF, HTAO,1
0x00000C45,,0x008245D3,THTAO,1
0x00000BFD,,0x00824662,ANTAO,1
0x00000CFB,,0x0082467F,COTAO,1
0x00000FAF,,0x00824682,FOTAO,1
0x000009DC,,0x00824682,FOTAO,1
0x00000FD0,,0x00824688,LOTAO,1
0x00000D8A,,0x008246D2,ERTAO,1
0x000008EE,,0x0082479A,PYTAO,1
0x000001CC,,0x0082513E;0x00825151, IXAO;SIXAO,2
0x0000042C,,0x00825E37;0x00825E40, XABO;IXABO,2
0x000003C5,,0x008260A4;0x008260B0, TBBO;LTBBO,2
0x0000019D,,0x0082652D;0x00826540, IDBO;SIDBO,2
0x00000229,,0x0082652E;0x00826599,AIDBO; MDBO,2
0x00000C7C,,0x00826891,DNEBO,1
0x00000135,,0x0082842F;0x00828435, FOBO;FFOBO,2
0x000002F2,,0x0082853D, POBO,1
0x00000350,,0x00828573;0x00828578, ROBO;EROBO,2
0x00001066,,0x00828F4F,MCSBO,1
0x00000B95,,0x00828FA0,MFSBO,1
0x00001121,,0x00828FA7,TFSBO,1
0x0000078A,,0x00828FC0,RGSBO,1
0x0000089C,,0x00828FCD,DHSBO,1
0x00000CF6,,0x00828FE7,CISBO,1
0x00000E2F,,0x008290A2,APSBO,1
0x00000D42,,0x008290CA,NQSBO,1
0x00000E39,,0x008290DA,CRSBO,1
0x00001000,,0x00829104,RSSBO,1
0x0000104F,,0x00829125,XTSBO,1
0x00000B4C,,0x00829144,AVSBO,1
0x0000030B,,0x0082937A;0x00829386, PTBO;LPTBO,2
0x0000042D,,0x0082AB1A;0x0082AB23, XACO;IXACO,2
0x000003C6,,0x0082AD87;0x0082AD93, TBCO;LTBCO,2
0x0000027B,,0x0082D070;0x0082D1EA;0x0082D1F8,  OCO; NOCO;NNOCO,3
0x0000046A,,0x0082D0DD,ADOCO,1
0x000004D1,,0x0082D0E1,EDOCO,1
0x000004F8,,0x0082D0E2,FDOCO,1
0x00000554,,0x0082D0E5,IDOCO,1
0x00000592,,0x0082D0E9,MDOCO,1
0x00000138,,0x0082D112;0x0082D118, FOCO;FFOCO,2
0x000008A2,,0x0082D1EE,DNOCO,1
0x00000A2A,,0x0082D202,XNOCO,1
0x00000D5B,,0x0082D268,RROCO,1
0x0000108E,,0x0082D440,DIPCO,1
0x00000FA9,,0x0082D54F,ESPCO,1
0x000004FC,,0x0082D988,FERCO,1
0x00000473,,0x0082D99E,AFRCO,1
0x0000030D,,0x0082E05D;0x0082E069, PTCO;LPTCO,2
0x00000B8E,,0x0082E75F,LAWCO,1
0x00000979,,0x0082F760,ERADO,1
0x00000557,,0x00830184,IFEDO,1
0x000004D7,,0x00830222,ELEDO,1
0x00000991,,0x008302C4,EREDO,1
0x00000036,,0x00830C58;0x00830C65, AIDO;MAIDO,2
0x00000344,,0x00830E23;0x00830E28, RIDO;ERIDO,2
0x00000382,,0x00830E3E;0x00830E52, SIDO;TSIDO,2
0x000009E8,,0x00830E4A,LSIDO,1
0x000008DE,,0x00831AA2,MANDO,1
0x00000FE5,,0x00832C91,NITDO,1
0x00001052,,0x00832DC4,XTTDO,1
0x00000517,,0x008334DE,FGWDO,1
0x000003B0,,0x008372C1;0x008374C2;0x008374D2,  REO; SREO;PSREO,3
0x00000B8A,,0x0083AEB5,LALFO,1
0x000009D5,,0x0083B029,FOLFO,1
0x0000027E,,0x0083B893;0x0083B8A7, NOFO;TNOFO,2
0x00000CDA,,0x0083B8A7,TNOFO,1
0x000000EE,,0x0083C02B;0x0083C031, ERFO;FERFO,2
0x000005FA,,0x0083C03C,QERFO,1
0x000000B4,,0x00840CA6;0x00840CF3,DARGO; DRGO,2
0x00000299,,0x00842D6F;0x00842D81, OBHO;ROBHO,2
0x000002DA,,0x00842D7F;0x00842D8A,POBHO; PBHO,2
0x000002A2,,0x00843048;0x00843056, OCHO;NOCHO,2
0x0000032E,,0x00843291;0x00843372,RIDHO; RDHO,2
0x000001A9,,0x00843558;0x0084355F, IEHO;GIEHO,2
0x0000033C,,0x00843BFD;0x00843BFE, RGHO;ARGHO,2
0x000000A8,,0x0084514B, DOHO,1
0x000002BF,,0x0084554D;0x00845560, OPHO;SOPHO,2
0x0000030F,,0x008460C1;0x008460CC,POTHO; PTHO,2
0x00000B9D,,0x00847BF6,OCCIO,1
0x00000F18,,0x00847C0F,MDCIO,1
0x0000010C,,0x00847C38;0x00847C41, FCIO;IFCIO,2
0x000004AB,,0x00847C3C,DFCIO,1
0x00000F4C,,0x00847C65,RGCIO,1
0x00001122,,0x00847C82,THCIO,1
0x00000ECE,,0x00847CDC,BLCIO,1
0x00000A03,,0x00847CEC,RLCIO,1
0x00001016,,0x00847CED,SLCIO,1
0x00000A09,,0x00847D3D,ROCIO,1
0x0000112F,,0x00847DAB,TSCIO,1
0x00000F74,,0x00847DCA,XTCIO,1
0x00000F6F,,0x00847DFF,WVCIO,1
0x0000032F,,0x00848055;0x0084805A, RDIO;ERDIO,2
0x000003C7,,0x0084808B;0x00848090, TDIO;ETDIO,2
0x0000034A,,0x0084971D;0x00849722, RLIO;ERLIO,2
0x00000C7F,,0x00849B5A,EDNIO,1
0x00000D02,,0x00849CED,CSNIO,1
0x00000C7B,,0x00849CED,CSNIO,1
0x00001026,,0x00849CFD,SSNIO,1
0x00000C69,,0x0084A135;0x0084A2B5,SEPIO;YSPIO,2
0x00000D0D,,0x0084AC58,HCTIO,1
0x00000548,,0x0084AC58,HCTIO,1
0x000003B8,,0x0084FDBC;0x0084FDD0, SUJO;TSUJO,2
0x0000019E,,0x00851928;0x0085193B, IDKO;SIDKO,2
0x00000453,,0x00851DB1, YEKO,1
0x00000C83,,0x00855DD6,ELALO,1
0x00000686,,0x00855E1C,UNALO,1
0x000006A2,,0x00855E1D,VNALO,1
0x0000097B,,0x00855E78,ERALO,1
0x000006E0,,0x00855E78,ERALO,1
0x00000DEA,,0x00855EC2,YTALO,1
0x00000F9D,,0x00855EFE,DWALO,1
0x0000042E,,0x00855F15;0x00855F1E, XALO;IXALO,2
0x000001DF,,0x00856383;0x00856388, LCLO;ELCLO,2
0x00000B78,,0x00856389,FLCLO,1
0x000010F2,,0x00856397,TLCLO,1
0x0000024C,,0x008563B9;0x008563BF, NCLO;FNCLO,2
0x000002A3,,0x008563D4;0x008563E2, OCLO;NOCLO,2
0x00000D2A,,0x008563E0,LOCLO,1
0x00001071,,0x008563E2,NOCLO,1
0x00000D18,,0x0085647E,HUCLO,1
0x000000BF,,0x0085659F;0x008565B2, EDLO;SEDLO,2
0x0000019F,,0x0085660B;0x0085661D, IDLO;RIDLO,2
0x00000D15,,0x00856706,HRDLO,1
0x00000093,,0x0085685D;0x00856866, DELO;IDELO,2
0x00000253,,0x0085696B;0x0085696F, NELO;DNELO,2
0x0000105D,,0x0085696E,CNELO,1
0x00000177,,0x00856B87;0x008574CF;0x008574D4, GFLO; NILO;ENILO,3
0x00000CC7,,0x008574DE,ONILO,1
0x00000390,,0x00857BE0;0x00857DE1;0x00857DF5,  LLO; SLLO;TSLLO,3
0x0000056C,,0x00857C22,LBLLO,1
0x000000CF,,0x00857C67;0x00857C7D, ELLO;VELLO,2
0x00000047,,0x008581AD;0x008581BA, ANLO;MANLO,2
0x00000CC0,,0x008581F2,OCNLO,1
0x00000BA5,,0x008581F2,OCNLO,1
0x000002EF,,0x00858342;0x00858347, PNLO;EPNLO,2
0x00001135,,0x008583A7,TSNLO,1
0x00000EB2,,0x008583A7,TSNLO,1
0x00000565,,0x008584C7,KCOLO,1
0x00000354,,0x00858651;0x0085865A, ROLO;IROLO,2
0x0000028A,,0x008587D9;0x008588BE,NEPLO; NPLO,2
0x0000023E,,0x008588A3;0x008588A8, MPLO;EMPLO,2
0x000002FC,,0x008588F4;0x00858903, PPLO;OPPLO,2
0x00000412,,0x0085897B;0x0085898D, UPLO;RUPLO,2
0x000000B5,,0x00858D62;0x00858D6B, DRLO;IDRLO,2
0x00000EEB,,0x00858D83,FERLO,1
0x0000014F,,0x00858D98, FRLO,1
0x00000D10,,0x008590CA,HISLO,1
0x00000D12,,0x0085911B,HLSLO,1
0x00000304,,0x0085917F;0x00859180, PSLO;APSLO,2
0x000010FA,,0x00859193,TPSLO,1
0x000003F1,,0x008591EB;0x008591EC, TSLO;ATSLO,2
0x0000105F,,0x008591EE,CTSLO,1
0x0000093C,,0x008591FD,RTSLO,1
0x00000BED,,0x00859204,YTSLO,1
0x00000D0E,,0x00859388,HHTLO,1
0x00000416,,0x008594DF;0x008594E5, UTLO;FUTLO,2
0x00000449,,0x00859530;0x00859544, XTLO;TXTLO,2
0x000001C8,,0x0085994D;0x00859960, IVLO;SIVLO,2
0x00000518,,0x00859953,FIVLO,1
0x0000042A,,0x00859DA0;0x00859DB0, WWLO;PWWLO,2
0x00000431,,0x0085ABF8;0x0085AC01, XAMO;IXAMO,2
0x00000CDE,,0x0085C97A,UFLMO,1
0x00000BF5,,0x0085CA3E,ANLMO,1
0x000000AA,,0x0085D1BA;0x0085D1BF, DOMO;EDOMO,2
0x00000222,,0x0085F7B2;0x0085F7B7, MANO;EMANO,2
0x00000E96,,0x00862C9B,RATNO,1
0x000006AA,,0x00862EBB,VUTNO,1
0x00001153,,0x00862F0F,YXTNO,1
0x0000029B,,0x008647A4;0x008647B6, OBOO;ROBOO,2
0x000001D2,,0x00864A11;0x00864A16, KCOO;EKCOO,2
0x000002A5,,0x00864A7D;0x00864A8B, OCOO;NOCOO,2
0x00000010,,0x00864BC1,  DOO,1
0x000001A0,,0x00864CB4;0x00864CC6, IDOO;RIDOO,2
0x00000114,,0x00864F3C;0x00864F48, FEOO;LFEOO,2
0x00000124,,0x00865215;0x00865228, FFOO;SFFOO,2
0x00000C51,,0x00865B8D,UNIOO,1
0x0000038A,,0x00865BFF;0x00865C12, SIOO;SSIOO,2
0x00000DFD,,0x00865C33,YTIOO,1
0x00000048,,0x00866856;0x00866863, ANOO;MANOO,2
0x00000355,,0x00866CFA;0x00866D03, ROOO;IROOO,2
0x00000862,,0x00866DED;0x00866E3E;0x00866E4D,  POO; CPOO;OCPOO,3
0x000003AB,,0x00866FEE, SPOO,1
0x0000001B,,0x00867678;0x0086776B;0x0086777F,  SOO; ISOO;TISOO,3
0x00000865,,0x008676D8,OCSOO,1
0x000000FD,,0x008676FF;0x0086770D, ESOO;NESOO,2
0x000004D4,,0x00867704;0x00867717,EESOO;XESOO,2
0x00000684,,0x00867714;0x00867719,UESOO;ZESOO,2
0x0000069C,,0x00867715,VESOO,1
0x000006C9,,0x00867718,YESOO,1
0x000001C4,,0x0086771A;0x00867726, FSOO;LFSOO,2
0x00000E82,,0x00867729,OFSOO,1
0x00000214,,0x008677BC;0x008677C5, LSOO;ILSOO,2
0x0000028E,,0x008677F2;0x0086791B, NSOO; YSOO,2
0x000005D0,,0x00867801,ONSOO,1
0x000005E6,,0x00867838,PPSOO,1
0x000009B9,,0x00867863,ERSOO,1
0x000003B4,,0x00867879;0x0086788D, SSOO;TSSOO,2
0x000004EF,,0x0086787E;0x00867891,ESSOO;XSSOO,2
0x000005C7,,0x00867887;0x00867892,NSSOO;YSSOO,2
0x00000693,,0x0086788E;0x00867893,USSOO;ZSSOO,2
0x000010CB,,0x00867899,ETSOO,1
0x000009F7,,0x008678A3,OTSOO,1
0x00000DBE,,0x008678A7,STSOO,1
0x00000415,,0x008678AF;0x00867936, USOO; ZSOO,2
0x00000447,,0x00867900, XSOO,1
0x000005EE,,0x00867910,PXSOO,1
0x0000005B,,0x0086796C;0x0086797E, ATOO;RATOO,2
0x0000079A,,0x0086827F,AFWOO,1
0x00000C36,,0x00868C0B,OOZOO,1
0x00000B79,,0x00869199,FNAPO,1
0x0000097C,,0x00869204,ERAPO,1
0x0000029D,,0x00869487;0x00869499, OBPO;ROBPO,2
0x00000F8B,,0x008694D9,ARBPO,1
0x000007F3,,0x008694D9,ARBPO,1
0x000007FA,,0x00869747,BNCPO,1
0x000002A7,,0x00869760;0x0086976E, OCPO;NOCPO,2
0x00000688,,0x00869775,UOCPO,1
0x00000BD1,,0x00869816,TUCPO,1
0x000000C1,,0x0086992B;0x0086993E, EDPO;SEDPO,2
0x000001A3,,0x00869997;0x008699A9, IDPO;RIDPO,2
0x0000060F,,0x00869C31,RFEPO,1
0x00000334,,0x00869D63;0x00869D68, REPO;EREPO,2
0x0000102B,,0x00869E18,SXEPO,1
0x00000B98,,0x00869F57,NIFPO,1
0x0000108B,,0x00869FB8,CMFPO,1
0x00000555,,0x0086A498,IEHPO,1
0x000009A1,,0x0086B157,ERLPO,1
0x00000392,,0x0086B16D;0x0086B181, SLPO;TSLPO,2
0x00000ABD,,0x0086B3DE,DOMPO,1
0x0000040D,,0x0086B755;0x0086B762, UNPO;MUNPO,2
0x00000FAC,,0x0086B89F,FFOPO,1
0x000010D8,,0x0086B8F8,NIOPO,1
0x000003A6,,0x0086B9F8;0x0086BA01, SOPO;ISOPO,2
0x00000475,,0x0086C125,AFRPO,1
0x000002C9,,0x0086C217;0x0086C227, ORPO;PORPO,2
0x0000060D,,0x0086C40F,RFSPO,1
0x000001D8,,0x0086C484;0x0086C489, KSPO;EKSPO,2
0x00000365,,0x0086C541;0x0086C546, RSPO;ERSPO,2
0x00000694,,0x0086C58C,UTSPO,1
0x00000370,,0x0086CAF3;0x0086CB03, RUPO;PRUPO,2
0x000007B8,,0x0086CC29,MBVPO,1
0x00000AF6,,0x0086CC7F,REVPO,1
0x000001CB,,0x0086CCD9;0x0086CCEC, IVPO;SIVPO,2
0x00000519,,0x0086CCDF,FIVPO,1
0x000007BB,,0x0086CE60,MWVPO,1
0x000004B8,,0x0086CFB6,DIWPO,1
0x00000A57,,0x0086DD25,NAAQO,1
0x00000536,,0x0086DE7D,GNAQO,1
0x0000091D,,0x0086E17C,ROBQO,1
0x000005BC,,0x0086E451,NOCQO,1
0x00000513,,0x00870582,FFOQO,1
0x0000005E,,0x0087160B;0x00871617, AUQO;LAUQO,2
0x0000008D,,0x00872A4B;0x00872A54, DARO;IDARO,2
0x0000041D,,0x00872C31;0x00872C36, VARO;EVARO,2
0x00000B29,,0x00872E0A,NLBRO,1
0x00000E2A,,0x00872E18,AMBRO,1
0x00000A9C,,0x00872E27,PMBRO,1
0x000010F5,,0x00872E2B,TMBRO,1
0x000008A6,,0x0087312A,DOCRO,1
0x0000109F,,0x00873134,NOCRO,1
0x00000D19,,0x008731D0,HUCRO,1
0x00000D69,,0x008731DC,TUCRO,1
0x00000CCF,,0x008732B3,SBDRO,1
0x00000F78,,0x008732D7,ADDRO,1
0x0000096B,,0x008732D8,BDDRO,1
0x000000C3,,0x008732F1;0x008732F7, EDRO;FEDRO,2
0x00000622,,0x00873304,SEDRO,1
0x00000635,,0x008733C1,SLDRO,1
0x00000D16,,0x00873458,HRDRO,1
0x00000808,,0x00873599,ECERO,1
0x00000FBB,,0x008735B8,IDERO,1
0x0000011A,,0x008735E5;0x008735F1, FERO;LFERO,2
0x000010CE,,0x008735EE,IFERO,1
0x00000DB5,,0x008735F8,SFERO,1
0x000005E1,,0x008736E8,POERO,1
0x00000E8E,,0x00873703,PPERO,1
0x00000669,,0x00873707,TPERO,1
0x0000037E,,0x00873744;0x00873757, SERO;SSERO,2
0x00000075,,0x0087383A;0x0087386D;0x00873881,CAFRO; CFRO;TCFRO,3
0x000008BF,,0x008738AF,LEFRO,1
