,编码,类型,英文品名,品名,压力(壁厚),制造形式,连接形式,材料牌号,材料标准,规格标准,RCC-M,质保等级 ,公称直径,外径/Φ,单位,单重,单重单位,备注,
,SPT00818,TEE,RED.TEE,异径三通,Sch80xSch80,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"10""x3""",Φ273xΦ88.9,个,,Kg,,
,SPT00819,TEE,RED.TEE,异径三通,Sch80SxSch40S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"10""x3""",Φ273xΦ88.9,个,,Kg,,
,SPT00820,TEE,RED.TEE,异径三通,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"10""x3""",Φ273xΦ88.9,个,,Kg,,
,SPT00821,TEE,RED.TEE,异径三通,Sch20x3.18mm,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,"10""x3""",Φ273xΦ88.9,个,,Kg,,
,SPT00822,TEE,RED.TEE,异径三通,Sch40xSch40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,"10""x3""",Φ273xΦ88.9,个,,Kg,,
,SPT00823,TEE,RED.TEE,异径三通,Sch80SxSch40S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"10""x3""",Φ273xΦ88.9,个,,Kg,,
,SPT00824,TEE,RED.TEE,异径三通,Sch10SxSch10S,SS,BW,022Cr17Ni12Mo2,CP05T3023,ASME B16.9,NA,QNCa,"10""x3""",Φ273xΦ88.9,个,,Kg,,
,SPT00825,TEE,RED.TEE,异径三通,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3023,ASME B16.9,NA,QNCa,"10""x3""",Φ273xΦ88.9,个,,Kg,,
,SPT00826,TEE,RED.TEE,异径三通,Sch20x3.18mm,SS,BW,20,CP05T3025,ASME B16.9,NA,QNCa,"10""x3""",Φ273xΦ88.9,个,29.00 ,Kg,,
,SPT00827,TEE,RED.TEE,异径三通,Sch140xSch160,SS,BW,026Cr18Ni12Mo2N,CP05T3017,ASME B16.9,RCC-M 1,QA1,"10""x4""",Φ273xΦ114.3,个,85.00 ,Kg,,
,SPT00828,TEE,RED.TEE,异径三通,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"10""x4""",Φ273xΦ114.3,个,22.70 ,Kg,,
,SPT00829,TEE,RED.TEE,异径三通,Sch140xSch160,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"10""x4""",Φ273xΦ114.3,个,85.00 ,Kg,,
,SPT00830,TEE,RED.TEE,异径三通,Sch160xSch160,SS,BW,P280GH,CP05T3019,ASME B16.9,RCC-M 2,QA1,"10""x4""",Φ273xΦ114.3,个,85.00 ,Kg,,
,SPT00831,TEE,RED.TEE,异径三通,Sch20x3.58mm,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"10""x4""",Φ273xΦ114.3,个,,Kg,,
,SPT00832,TEE,RED.TEE,异径三通,Sch40xSch40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"10""x4""",Φ273xΦ114.3,个,41.00 ,Kg,,
,SPT00833,TEE,RED.TEE,异径三通,Sch60xSch80,SS,BW,P280GH,CP05T3019,ASME B16.9,RCC-M 2,QA1,"10""x4""",Φ273xΦ114.3,个,,Kg,,
,SPT00834,TEE,RED.TEE,异径三通,Sch80xSch80,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"10""x4""",Φ273xΦ114.3,个,53.00 ,Kg,,
,SPT00835,TEE,RED.TEE,异径三通,Sch80SxSch40S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"10""x4""",Φ273xΦ114.3,个,42.40 ,Kg,,
,SPT00836,TEE,RED.TEE,异径三通,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"10""x4""",Φ273xΦ114.3,个,22.70 ,Kg,,
,SPT00837,TEE,RED.TEE,异径三通,Sch20x3.58mm,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,"10""x4""",Φ273xΦ114.3,个,29.00 ,Kg,,
,SPT00838,TEE,RED.TEE,异径三通,Sch40xSch40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,"10""x4""",Φ273xΦ114.3,个,41.00 ,Kg,,
,SPT00839,TEE,RED.TEE,异径三通,Sch80SxSch40S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"10""x4""",Φ273xΦ114.3,个,42.40 ,Kg,,
,SPT00840,TEE,RED.TEE,异径三通,Sch10SxSch10S,SS,BW,022Cr17Ni12Mo2,CP05T3023,ASME B16.9,NA,QNCa,"10""x4""",Φ273xΦ114.3,个,22.70 ,Kg,,
,SPT00841,TEE,RED.TEE,异径三通,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3023,ASME B16.9,NA,QNCa,"10""x4""",Φ273xΦ114.3,个,22.70 ,Kg,,
,SPT00842,TEE,RED.TEE,异径三通,Sch20x3.58mm,SS,BW,20,CP05T3025,ASME B16.9,NA,QNCa,"10""x4""",Φ273xΦ114.3,个,,Kg,,
,SPT00843,TEE,RED.TEE,异径三通,Sch140xSch160,SS,BW,026Cr18Ni12Mo2N,CP05T3017,ASME B16.9,RCC-M 1,QA1,"10""x5""",Φ273xΦ141.3,个,,Kg,,
,SPT00844,TEE,RED.TEE,异径三通,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"10""x5""",Φ273xΦ141.3,个,23.00 ,Kg,,
,SPT00845,TEE,RED.TEE,异径三通,Sch140xSch160,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"10""x5""",Φ273xΦ141.3,个,,Kg,,
,SPT00846,TEE,RED.TEE,异径三通,Sch160xSch160,SS,BW,P280GH,CP05T3019,ASME B16.9,RCC-M 2,QA1,"10""x5""",Φ273xΦ141.3,个,89.00 ,Kg,,
,SPT00847,TEE,RED.TEE,异径三通,Sch20x4.37mm,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"10""x5""",Φ273xΦ141.3,个,,Kg,,
,SPT00848,TEE,RED.TEE,异径三通,Sch40xSch40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"10""x5""",Φ273xΦ141.3,个,41.00 ,Kg,,
,SPT00849,TEE,RED.TEE,异径三通,Sch60xSch120,SS,BW,P280GH,CP05T3019,ASME B16.9,RCC-M 2,QA1,"10""x5""",Φ273xΦ141.3,个,,Kg,,
,SPT00850,TEE,RED.TEE,异径三通,Sch80xSch80,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"10""x5""",Φ273xΦ141.3,个,53.00 ,Kg,,
,SPT00851,TEE,RED.TEE,异径三通,Sch80SxSch40S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"10""x5""",Φ273xΦ141.3,个,42.90 ,Kg,,
,SPT00852,TEE,RED.TEE,异径三通,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"10""x5""",Φ273xΦ141.3,个,23.00 ,Kg,,
,SPT00853,TEE,RED.TEE,异径三通,Sch20x4.37mm,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,"10""x5""",Φ273xΦ141.3,个,,Kg,,
,SPT00854,TEE,RED.TEE,异径三通,Sch40xSch40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,"10""x5""",Φ273xΦ141.3,个,41.00 ,Kg,,
,SPT00855,TEE,RED.TEE,异径三通,Sch80SxSch40S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"10""x5""",Φ273xΦ141.3,个,42.90 ,Kg,,
,SPT00856,TEE,RED.TEE,异径三通,Sch10SxSch10S,SS,BW,022Cr17Ni12Mo2,CP05T3023,ASME B16.9,NA,QNCa,"10""x5""",Φ273xΦ141.3,个,23.00 ,Kg,,
,SPT00857,TEE,RED.TEE,异径三通,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3023,ASME B16.9,NA,QNCa,"10""x5""",Φ273xΦ141.3,个,23.00 ,Kg,,
,SPT00858,TEE,RED.TEE,异径三通,Sch20x3.96mm,SS,BW,20,CP05T3025,ASME B16.9,NA,QNCa,"10""x5""",Φ273xΦ141.3,个,,Kg,,
,SPT00859,TEE,RED.TEE,异径三通,Sch140xSch160,SS,BW,026Cr18Ni12Mo2N,CP05T3017,ASME B16.9,RCC-M 1,QA1,"10""x6""",Φ273xΦ168.3,个,,Kg,,
,SPT00860,TEE,RED.TEE,异径三通,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"10""x6""",Φ273xΦ168.3,个,23.50 ,Kg,,
,SPT00861,TEE,RED.TEE,异径三通,Sch140xSch160,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"10""x6""",Φ273xΦ168.3,个,101.00 ,Kg,,
,SPT00862,TEE,RED.TEE,异径三通,Sch160xSch160,SS,BW,P280GH,CP05T3019,ASME B16.9,RCC-M 2,QA1,"10""x6""",Φ273xΦ168.3,个,101.00 ,Kg,,
,SPT00863,TEE,RED.TEE,异径三通,Sch20x4.37mm,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"10""x6""",Φ273xΦ168.3,个,,Kg,,
,SPT00864,TEE,RED.TEE,异径三通,Sch40xSch40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"10""x6""",Φ273xΦ168.3,个,41.00 ,Kg,,
,SPT00865,TEE,RED.TEE,异径三通,Sch60xSch120,SS,BW,P280GH,CP05T3019,ASME B16.9,RCC-M 2,QA1,"10""x6""",Φ273xΦ168.3,个,,Kg,,
,SPT00866,TEE,RED.TEE,异径三通,Sch80xSch80,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"10""x6""",Φ273xΦ168.3,个,54.00 ,Kg,,
,SPT00867,TEE,RED.TEE,异径三通,Sch80SxSch40S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"10""x6""",Φ273xΦ168.3,个,43.90 ,Kg,,
,SPT00868,TEE,RED.TEE,异径三通,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"10""x6""",Φ273xΦ168.3,个,23.50 ,Kg,,
,SPT00869,TEE,RED.TEE,异径三通,Sch20x4.37mm,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,"10""x6""",Φ273xΦ168.3,个,29.00 ,Kg,,
,SPT00870,TEE,RED.TEE,异径三通,Sch40xSch40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,"10""x6""",Φ273xΦ168.3,个,41.00 ,Kg,,
,SPT00871,TEE,RED.TEE,异径三通,Sch80SxSch40S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"10""x6""",Φ273xΦ168.3,个,43.90 ,Kg,,
,SPT00872,TEE,RED.TEE,异径三通,Sch10SxSch10S,SS,BW,022Cr17Ni12Mo2,CP05T3023,ASME B16.9,NA,QNCa,"10""x6""",Φ273xΦ168.3,个,23.50 ,Kg,,
,SPT00873,TEE,RED.TEE,异径三通,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3023,ASME B16.9,NA,QNCa,"10""x6""",Φ273xΦ168.3,个,23.50 ,Kg,,
,SPT00874,TEE,RED.TEE,异径三通,Sch20x4.37mm,SS,BW,20,CP05T3025,ASME B16.9,NA,QNCa,"10""x6""",Φ273xΦ168.3,个,29.00 ,Kg,,
,SPT00875,TEE,RED.TEE,异径三通,Sch140xSch160,SS,BW,026Cr18Ni12Mo2N,CP05T3017,ASME B16.9,RCC-M 1,QA1,"10""x8""",Φ273xΦ219.1,个,99.00 ,Kg,,
,SPT00876,TEE,RED.TEE,异径三通,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"10""x8""",Φ273xΦ219.1,个,24.10 ,Kg,,
,SPT00877,TEE,RED.TEE,异径三通,Sch140xSch160,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"10""x8""",Φ273xΦ219.1,个,99.00 ,Kg,,
,SPT00878,TEE,RED.TEE,异径三通,Sch160xSch160,SS,BW,P280GH,CP05T3019,ASME B16.9,RCC-M 2,QA1,"10""x8""",Φ273xΦ219.1,个,109.00 ,Kg,,
,SPT00879,TEE,RED.TEE,异径三通,Sch20xSch20,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"10""x8""",Φ273xΦ219.1,个,29.00 ,Kg,,
,SPT00880,TEE,RED.TEE,异径三通,Sch40xSch40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"10""x8""",Φ273xΦ219.1,个,41.00 ,Kg,,
,SPT00881,TEE,RED.TEE,异径三通,Sch60xSch120,SS,BW,P280GH,CP05T3019,ASME B16.9,RCC-M 2,QA1,"10""x8""",Φ273xΦ219.1,个,53.00 ,Kg,,
,SPT00882,TEE,RED.TEE,异径三通,Sch80xSch80,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"10""x8""",Φ273xΦ219.1,个,71.00 ,Kg,,
,SPT00883,TEE,RED.TEE,异径三通,Sch80SxSch40S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"10""x8""",Φ273xΦ219.1,个,44.80 ,Kg,,
,SPT00884,TEE,RED.TEE,异径三通,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"10""x8""",Φ273xΦ219.1,个,24.10 ,Kg,,
,SPT00885,TEE,RED.TEE,异径三通,Sch20xSch20,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,"10""x8""",Φ273xΦ219.1,个,29.00 ,Kg,,
,SPT00886,TEE,RED.TEE,异径三通,Sch40xSch40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,"10""x8""",Φ273xΦ219.1,个,41.00 ,Kg,,
,SPT00887,TEE,RED.TEE,异径三通,Sch80SxSch40S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"10""x8""",Φ273xΦ219.1,个,44.80 ,Kg,,
,SPT00888,TEE,RED.TEE,异径三通,Sch10SxSch10S,SS,BW,022Cr17Ni12Mo2,CP05T3023,ASME B16.9,NA,QNCa,"10""x8""",Φ273xΦ219.1,个,24.10 ,Kg,,
,SPT00889,TEE,RED.TEE,异径三通,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3023,ASME B16.9,NA,QNCa,"10""x8""",Φ273xΦ219.1,个,24.10 ,Kg,,
,SPT00890,TEE,RED.TEE,异径三通,Sch20xSch20,SS,BW,20,CP05T3025,ASME B16.9,NA,QNCa,"10""x8""",Φ273xΦ219.1,个,29.00 ,Kg,,
,SPT00891,TEE,RED.TEE,异径三通,Sch140xSch160,SS,BW,026Cr18Ni12Mo2N,CP05T3017,ASME B16.9,RCC-M 1,QA1,"12""x5""",Φ323.8xΦ141.3,个,,Kg,,
,SPT00892,TEE,RED.TEE,异径三通,7.14mmx4.37mm,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"12""x5""",Φ323.8xΦ141.3,个,,Kg,,
,SPT00893,TEE,RED.TEE,异径三通,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"12""x5""",Φ323.8xΦ141.3,个,33.50 ,Kg,,
,SPT00894,TEE,RED.TEE,异径三通,Sch140xSch160,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"12""x5""",Φ323.8xΦ141.3,个,,Kg,,
,SPT00895,TEE,RED.TEE,异径三通,Sch160xSch160,SS,BW,P280GH,CP05T3019,ASME B16.9,RCC-M 2,QA1,"12""x5""",Φ323.8xΦ141.3,个,144.00 ,Kg,,
,SPT00896,TEE,RED.TEE,异径三通,Sch40xSch40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"12""x5""",Φ323.8xΦ141.3,个,64.00 ,Kg,,
,SPT00897,TEE,RED.TEE,异径三通,Sch80xSch80,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"12""x5""",Φ323.8xΦ141.3,个,82.00 ,Kg,,
,SPT00898,TEE,RED.TEE,异径三通,Sch80SxSch40S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"12""x5""",Φ323.8xΦ141.3,个,71.10 ,Kg,,
,SPT00899,TEE,RED.TEE,异径三通,7.14mmx4.37mm,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,"12""x5""",Φ323.8xΦ141.3,个,,Kg,,
,SPT00900,TEE,RED.TEE,异径三通,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"12""x5""",Φ323.8xΦ141.3,个,33.50 ,Kg,,
,SPT00901,TEE,RED.TEE,异径三通,Sch40xSch40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,"12""x5""",Φ323.8xΦ141.3,个,64.00 ,Kg,,
,SPT00902,TEE,RED.TEE,异径三通,Sch80SxSch40S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"12""x5""",Φ323.8xΦ141.3,个,71.10 ,Kg,,
,SPT00903,TEE,RED.TEE,异径三通,7.14mmx3.96mm,SS,BW,20,CP05T3025,ASME B16.9,NA,QNCa,"12""x5""",Φ323.8xΦ141.3,个,,Kg,,
,SPT00904,TEE,RED.TEE,异径三通,Sch10SxSch10S,SS,BW,022Cr17Ni12Mo2,CP05T3023,ASME B16.9,NA,QNCa,"12""x5""",Φ323.8xΦ141.3,个,33.50 ,Kg,,
,SPT00905,TEE,RED.TEE,异径三通,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3023,ASME B16.9,NA,QNCa,"12""x5""",Φ323.8xΦ141.3,个,33.50 ,Kg,,
,SPT00906,TEE,RED.TEE,异径三通,Sch20x3.96mm,SS,BW,20,CP05T3025,ASME B16.9,NA,QNCa,"12""x5""",Φ323.8xΦ141.3,个,,Kg,,
,SPT00907,TEE,RED.TEE,异径三通,Sch140xSch160,SS,BW,026Cr18Ni12Mo2N,CP05T3017,ASME B16.9,RCC-M 1,QA1,"12""x6""",Φ323.8xΦ168.3,个,,Kg,,
,SPT00908,TEE,RED.TEE,异径三通,7.14mmx4.37mm,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"12""x6""",Φ323.8xΦ168.3,个,,Kg,,
,SPT00909,TEE,RED.TEE,异径三通,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"12""x6""",Φ323.8xΦ168.3,个,33.90 ,Kg,,
,SPT00910,TEE,RED.TEE,异径三通,Sch140xSch160,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"12""x6""",Φ323.8xΦ168.3,个,,Kg,,
,SPT00911,TEE,RED.TEE,异径三通,Sch160xSch160,SS,BW,P280GH,CP05T3019,ASME B16.9,RCC-M 2,QA1,"12""x6""",Φ323.8xΦ168.3,个,144.00 ,Kg,,
,SPT00912,TEE,RED.TEE,异径三通,Sch40xSch40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"12""x6""",Φ323.8xΦ168.3,个,64.00 ,Kg,,
,SPT00913,TEE,RED.TEE,异径三通,Sch80xSch80,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"12""x6""",Φ323.8xΦ168.3,个,82.00 ,Kg,,
,SPT00914,TEE,RED.TEE,异径三通,Sch80SxSch40S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"12""x6""",Φ323.8xΦ168.3,个,72.00 ,Kg,,
,SPT00915,TEE,RED.TEE,异径三通,7.14mmx4.37mm,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,"12""x6""",Φ323.8xΦ168.3,个,,Kg,,
,SPT00916,TEE,RED.TEE,异径三通,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"12""x6""",Φ323.8xΦ168.3,个,33.90 ,Kg,,
,SPT00917,TEE,RED.TEE,异径三通,Sch40xSch40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,"12""x6""",Φ323.8xΦ168.3,个,64.00 ,Kg,,
,SPT00918,TEE,RED.TEE,异径三通,Sch80SxSch40S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"12""x6""",Φ323.8xΦ168.3,个,72.00 ,Kg,,
,SPT00919,TEE,RED.TEE,异径三通,7.14mmx4.37mm,SS,BW,20,CP05T3025,ASME B16.9,NA,QNCa,"12""x6""",Φ323.8xΦ168.3,个,63.00 ,Kg,,
,SPT00920,TEE,RED.TEE,异径三通,Sch10SxSch10S,SS,BW,022Cr17Ni12Mo2,CP05T3023,ASME B16.9,NA,QNCa,"12""x6""",Φ323.8xΦ168.3,个,33.90 ,Kg,,
,SPT00921,TEE,RED.TEE,异径三通,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3023,ASME B16.9,NA,QNCa,"12""x6""",Φ323.8xΦ168.3,个,33.90 ,Kg,,
,SPT00922,TEE,RED.TEE,异径三通,Sch20x4.37mm,SS,BW,20,CP05T3025,ASME B16.9,NA,QNCa,"12""x6""",Φ323.8xΦ168.3,个,41.00 ,Kg,,
,SPT00923,TEE,RED.TEE,异径三通,Sch140xSch160,SS,BW,026Cr18Ni12Mo2N,CP05T3017,ASME B16.9,RCC-M 1,QA1,"12""x8""",Φ323.8xΦ219.1,个,144.00 ,Kg,,
,SPT00924,TEE,RED.TEE,异径三通,7.14mmxSch20,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"12""x8""",Φ323.8xΦ219.1,个,,Kg,,
,SPT00925,TEE,RED.TEE,异径三通,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"12""x8""",Φ323.8xΦ219.1,个,34.70 ,Kg,,
,SPT00926,TEE,RED.TEE,异径三通,Sch140xSch160,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"12""x8""",Φ323.8xΦ219.1,个,144.00 ,Kg,,
,SPT00927,TEE,RED.TEE,异径三通,Sch160xSch160,SS,BW,P280GH,CP05T3019,ASME B16.9,RCC-M 2,QA1,"12""x8""",Φ323.8xΦ219.1,个,155.00 ,Kg,,
,SPT00928,TEE,RED.TEE,异径三通,Sch40xSch40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"12""x8""",Φ323.8xΦ219.1,个,64.00 ,Kg,,
,SPT00929,TEE,RED.TEE,异径三通,Sch80xSch80,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"12""x8""",Φ323.8xΦ219.1,个,82.00 ,Kg,,
,SPT00930,TEE,RED.TEE,异径三通,Sch80SxSch40S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"12""x8""",Φ323.8xΦ219.1,个,34.70 ,Kg,,
,SPT00931,TEE,RED.TEE,异径三通,7.14mmxSch20,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,"12""x8""",Φ323.8xΦ219.1,个,,Kg,,
,SPT00932,TEE,RED.TEE,异径三通,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"12""x8""",Φ323.8xΦ219.1,个,34.70 ,Kg,,
,SPT00933,TEE,RED.TEE,异径三通,Sch40xSch40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,"12""x8""",Φ323.8xΦ219.1,个,64.00 ,Kg,,
,SPT00934,TEE,RED.TEE,异径三通,Sch80SxSch40S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"12""x8""",Φ323.8xΦ219.1,个,73.80 ,Kg,,
,SPT00935,TEE,RED.TEE,异径三通,7.14mmxSch20,SS,BW,20,CP05T3025,ASME B16.9,NA,QNCa,"12""x8""",Φ323.8xΦ219.1,个,,Kg,,
,SPT00936,TEE,RED.TEE,异径三通,Sch10SxSch10S,SS,BW,022Cr17Ni12Mo2,CP05T3023,ASME B16.9,NA,QNCa,"12""x8""",Φ323.8xΦ219.1,个,34.70 ,Kg,,
,SPT00937,TEE,RED.TEE,异径三通,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3023,ASME B16.9,NA,QNCa,"12""x8""",Φ323.8xΦ219.1,个,34.70 ,Kg,,
,SPT00938,TEE,RED.TEE,异径三通,Sch20xSch20,SS,BW,20,CP05T3025,ASME B16.9,NA,QNCa,"12""x8""",Φ323.8xΦ219.1,个,41.00 ,Kg,,
,SPT00939,TEE,RED.TEE,异径三通,Sch140xSch140,SS,BW,026Cr18Ni12Mo2N,CP05T3017,ASME B16.9,RCC-M 1,QA1,"12""x10""",Φ323.8xΦ273,个,160.00 ,Kg,,
,SPT00940,TEE,RED.TEE,异径三通,7.14mmxSch20,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"12""x10""",Φ323.8xΦ273,个,,Kg,,
,SPT00941,TEE,RED.TEE,异径三通,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"12""x10""",Φ323.8xΦ273,个,35.50 ,Kg,,
,SPT00942,TEE,RED.TEE,异径三通,Sch140xSch140,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"12""x10""",Φ323.8xΦ273,个,160.00 ,Kg,,
,SPT00943,TEE,RED.TEE,异径三通,Sch160xSch160,SS,BW,P280GH,CP05T3019,ASME B16.9,RCC-M 2,QA1,"12""x10""",Φ323.8xΦ273,个,171.00 ,Kg,,
,SPT00944,TEE,RED.TEE,异径三通,Sch40xSch40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"12""x10""",Φ323.8xΦ273,个,67.00 ,Kg,,
,SPT00945,TEE,RED.TEE,异径三通,Sch80xSch80,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"12""x10""",Φ323.8xΦ273,个,103.00 ,Kg,,
,SPT00946,TEE,RED.TEE,异径三通,Sch80SxSch80S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"12""x10""",Φ323.8xΦ273,个,75.20 ,Kg,,
,SPT00947,TEE,RED.TEE,异径三通,7.14mmxSch20,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,"12""x10""",Φ323.8xΦ273,个,,Kg,,
,SPT00948,TEE,RED.TEE,异径三通,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"12""x10""",Φ323.8xΦ273,个,35.50 ,Kg,,
,SPT00949,TEE,RED.TEE,异径三通,Sch40xSch40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,"12""x10""",Φ323.8xΦ273,个,67.00 ,Kg,,
,SPT00950,TEE,RED.TEE,异径三通,Sch80SxSch80S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"12""x10""",Φ323.8xΦ273,个,75.20 ,Kg,,
