编号,品名,型号,材料牌号,材料标准,规格标准,尺寸,制造形式,RCC-M,质保等级,单位,单重,单重单位,备注
SWH00415,H型钢,HM400x300,Q235B,GB/T 700-2006,GB/T 11263-2017,390x300,热轧型钢,S1,QA3,M,105,Kg,高x宽
SWH00416,H型钢,HM450x300,Q235B,GB/T 700-2006,GB/T 11263-2017,440x300,热轧型钢,S1,QA3,M,121,Kg,高x宽
SWH00417,H型钢,HM500x300,Q235B,GB/T 700-2006,GB/T 11263-2017,482x300,热轧型钢,S1,QA3,M,111,Kg,高x宽
SWH00418,H型钢,HM500x300,Q235B,GB/T 700-2006,GB/T 11263-2017,488x300,热轧型钢,S1,QA3,M,125,Kg,高x宽
SWH00419,H型钢,HM550x300,Q235B,GB/T 700-2006,GB/T 11263-2017,544x300,热轧型钢,S1,QA3,M,116,Kg,高x宽
SWH00420,H型钢,HM550x300,Q235B,GB/T 700-2006,GB/T 11263-2017,550x300,热轧型钢,S1,QA3,M,130,Kg,高x宽
SWH00421,H型钢,HM600x300,Q235B,GB/T 700-2006,GB/T 11263-2017,582x300,热轧型钢,S1,QA3,M,133,Kg,高x宽
SWH00422,H型钢,HM600x300,Q235B,GB/T 700-2006,GB/T 11263-2017,588x300,热轧型钢,S1,QA3,M,147,Kg,高x宽
SWH00423,H型钢,HM600x300,Q235B,GB/T 700-2006,GB/T 11263-2017,594x302,热轧型钢,S1,QA3,M,170,Kg,高x宽
SWH00424,H型钢,HN100x50,Q235B,GB/T 700-2006,GB/T 11263-2017,100x50,热轧型钢,S1,QA3,M,9.3,Kg,高x宽
SWH00425,H型钢,HN125x60,Q235B,GB/T 700-2006,GB/T 11263-2017,125x60,热轧型钢,S1,QA3,M,13.1,Kg,高x宽
SWH00426,H型钢,HN150x75,Q235B,GB/T 700-2006,GB/T 11263-2017,150x75,热轧型钢,S1,QA3,M,14,Kg,高x宽
SWH00427,H型钢,HN175x90,Q235B,GB/T 700-2006,GB/T 11263-2017,175x90,热轧型钢,S1,QA3,M,18,Kg,高x宽
SWH00428,H型钢,HN200x100,Q235B,GB/T 700-2006,GB/T 11263-2017,198x99,热轧型钢,S1,QA3,M,17.8,Kg,高x宽
SWH00429,H型钢,HN200x100,Q235B,GB/T 700-2006,GB/T 11263-2017,200x100,热轧型钢,S1,QA3,M,20.9,Kg,高x宽
SWH00430,H型钢,HN250x125,Q235B,GB/T 700-2006,GB/T 11263-2017,248x124,热轧型钢,S1,QA3,M,25.1,Kg,高x宽
SWH00431,H型钢,HN250x125,Q235B,GB/T 700-2006,GB/T 11263-2017,250x125,热轧型钢,S1,QA3,M,29,Kg,高x宽
SWH00432,H型钢,HN300x150,Q235B,GB/T 700-2006,GB/T 11263-2017,298x149,热轧型钢,S1,QA3,M,32,Kg,高x宽
SWH00433,H型钢,HN300x150,Q235B,GB/T 700-2006,GB/T 11263-2017,300x150,热轧型钢,S1,QA3,M,36.7,Kg,高x宽
SWH00434,H型钢,HN350x175,Q235B,GB/T 700-2006,GB/T 11263-2017,346x174,热轧型钢,S1,QA3,M,41.2,Kg,高x宽
SWH00435,H型钢,HN350x175,Q235B,GB/T 700-2006,GB/T 11263-2017,350x175,热轧型钢,S1,QA3,M,49.4,Kg,高x宽
SWH00436,H型钢,HN400x150,Q235B,GB/T 700-2006,GB/T 11263-2017,400x150,热轧型钢,S1,QA3,M,55.2,Kg,高x宽
SWH00437,H型钢,HN400x200,Q235B,GB/T 700-2006,GB/T 11263-2017,396x199,热轧型钢,S1,QA3,M,56.1,Kg,高x宽
SWH00438,H型钢,HN400x200,Q235B,GB/T 700-2006,GB/T 11263-2017,400x200,热轧型钢,S1,QA3,M,65.4,Kg,高x宽
SWH00439,H型钢,HN450x150,Q235B,GB/T 700-2006,GB/T 11263-2017,446x150,热轧型钢,S1,QA3,M,52.6,Kg,高x宽
SWH00440,H型钢,HN450x150,Q235B,GB/T 700-2006,GB/T 11263-2017,450x151,热轧型钢,S1,QA3,M,60.8,Kg,高x宽
SWH00441,H型钢,HN450x200,Q235B,GB/T 700-2006,GB/T 11263-2017,446x199,热轧型钢,S1,QA3,M,65.1,Kg,高x宽
SWH00442,H型钢,HN450x200,Q235B,GB/T 700-2006,GB/T 11263-2017,450x200,热轧型钢,S1,QA3,M,74.9,Kg,高x宽
SWH00443,H型钢,HN475x150,Q235B,GB/T 700-2006,GB/T 11263-2017,470x150,热轧型钢,S1,QA3,M,56.2,Kg,高x宽
SWH00444,H型钢,HN475x150,Q235B,GB/T 700-2006,GB/T 11263-2017,475x151.5,热轧型钢,S1,QA3,M,67.6,Kg,高x宽
SWH00445,H型钢,HN475x150,Q235B,GB/T 700-2006,GB/T 11263-2017,482x153.5,热轧型钢,S1,QA3,M,83.5,Kg,高x宽
SWH00446,H型钢,HN500x150,Q235B,GB/T 700-2006,GB/T 11263-2017,492x150,热轧型钢,S1,QA3,M,55.1,Kg,高x宽
SWH00447,H型钢,HN500x150,Q235B,GB/T 700-2006,GB/T 11263-2017,500x152,热轧型钢,S1,QA3,M,72.4,Kg,高x宽
SWH00448,H型钢,HN500x150,Q235B,GB/T 700-2006,GB/T 11263-2017,504x153,热轧型钢,S1,QA3,M,81.1,Kg,高x宽
SWH00449,H型钢,HN500x200,Q235B,GB/T 700-2006,GB/T 11263-2017,496x199,热轧型钢,S1,QA3,M,77.9,Kg,高x宽
SWH00450,H型钢,HN500x200,Q235B,GB/T 700-2006,GB/T 11263-2017,500x200,热轧型钢,S1,QA3,M,88.1,Kg,高x宽
SWH00451,H型钢,HN500x200,Q235B,GB/T 700-2006,GB/T 11263-2017,506x201,热轧型钢,S1,QA3,M,102,Kg,高x宽
SWH00452,H型钢,HN550x200,Q235B,GB/T 700-2006,GB/T 11263-2017,546x199,热轧型钢,S1,QA3,M,81.5,Kg,高x宽
SWH00453,H型钢,HN550x200,Q235B,GB/T 700-2006,GB/T 11263-2017,550x200,热轧型钢,S1,QA3,M,92,Kg,高x宽
SWH00454,H型钢,HN600x200,Q235B,GB/T 700-2006,GB/T 11263-2017,596x199,热轧型钢,S1,QA3,M,92.4,Kg,高x宽
SWH00455,H型钢,HN600x200,Q235B,GB/T 700-2006,GB/T 11263-2017,600x200,热轧型钢,S1,QA3,M,103,Kg,高x宽
SWH00456,H型钢,HN600x200,Q235B,GB/T 700-2006,GB/T 11263-2017,606x201,热轧型钢,S1,QA3,M,118,Kg,高x宽
SWH00457,H型钢,HN625x200,Q235B,GB/T 700-2006,GB/T 11263-2017,625x198.5,热轧型钢,S1,QA3,M,118,Kg,高x宽
SWH00458,H型钢,HN625x200,Q235B,GB/T 700-2006,GB/T 11263-2017,630x200,热轧型钢,S1,QA3,M,133,Kg,高x宽
SWH00459,H型钢,HN625x200,Q235B,GB/T 700-2006,GB/T 11263-2017,638x202,热轧型钢,S1,QA3,M,156,Kg,高x宽
SWH00460,H型钢,HN650x300,Q235B,GB/T 700-2006,GB/T 11263-2017,646x299,热轧型钢,S1,QA3,M,144,Kg,高x宽
SWH00461,H型钢,HN650x300,Q235B,GB/T 700-2006,GB/T 11263-2017,650x300,热轧型钢,S1,QA3,M,159,Kg,高x宽
SWH00462,H型钢,HN650x300,Q235B,GB/T 700-2006,GB/T 11263-2017,654x301,热轧型钢,S1,QA3,M,173,Kg,高x宽
SWH00463,H型钢,HN700x300,Q235B,GB/T 700-2006,GB/T 11263-2017,692x300,热轧型钢,S1,QA3,M,163,Kg,高x宽
SWH00464,H型钢,HN700x300,Q235B,GB/T 700-2006,GB/T 11263-2017,700x300,热轧型钢,S1,QA3,M,182,Kg,高x宽
SWH00465,H型钢,HN750x300,Q235B,GB/T 700-2006,GB/T 11263-2017,734x299,热轧型钢,S1,QA3,M,143,Kg,高x宽
SWH00466,H型钢,HN750x300,Q235B,GB/T 700-2006,GB/T 11263-2017,742x300,热轧型钢,S1,QA3,M,168,Kg,高x宽
SWH00467,H型钢,HN750x300,Q235B,GB/T 700-2006,GB/T 11263-2017,750x300,热轧型钢,S1,QA3,M,187,Kg,高x宽
SWH00468,H型钢,HN750x300,Q235B,GB/T 700-2006,GB/T 11263-2017,758x303,热轧型钢,S1,QA3,M,224,Kg,高x宽
SWH00469,H型钢,HN800x300,Q235B,GB/T 700-2006,GB/T 11263-2017,792x300,热轧型钢,S1,QA3,M,188,Kg,高x宽
SWH00470,H型钢,HN800x300,Q235B,GB/T 700-2006,GB/T 11263-2017,800x300,热轧型钢,S1,QA3,M,207,Kg,高x宽
SWH00471,H型钢,HN850x300,Q235B,GB/T 700-2006,GB/T 11263-2017,834x298,热轧型钢,S1,QA3,M,179,Kg,高x宽
SWH00472,H型钢,HN850x300,Q235B,GB/T 700-2006,GB/T 11263-2017,842x299,热轧型钢,S1,QA3,M,204,Kg,高x宽
SWH00473,H型钢,HN850x300,Q235B,GB/T 700-2006,GB/T 11263-2017,850x300,热轧型钢,S1,QA3,M,229,Kg,高x宽
SWH00474,H型钢,HN850x300,Q235B,GB/T 700-2006,GB/T 11263-2017,858x301,热轧型钢,S1,QA3,M,255,Kg,高x宽
SWH00475,H型钢,HN900x300,Q235B,GB/T 700-2006,GB/T 11263-2017,890x299,热轧型钢,S1,QA3,M,210,Kg,高x宽
SWH00476,H型钢,HN900x300,Q235B,GB/T 700-2006,GB/T 11263-2017,900x300,热轧型钢,S1,QA3,M,240,Kg,高x宽
SWH00477,H型钢,HN900x300,Q235B,GB/T 700-2006,GB/T 11263-2017,912x302,热轧型钢,S1,QA3,M,283,Kg,高x宽
SWH00478,H型钢,HN1000x300,Q235B,GB/T 700-2006,GB/T 11263-2017,970x297,热轧型钢,S1,QA3,M,217,Kg,高x宽
SWH00479,H型钢,HN1000x300,Q235B,GB/T 700-2006,GB/T 11263-2017,980x298,热轧型钢,S1,QA3,M,248,Kg,高x宽
SWH00480,H型钢,HN1000x300,Q235B,GB/T 700-2006,GB/T 11263-2017,990x298,热轧型钢,S1,QA3,M,271,Kg,高x宽
SWH00481,H型钢,HN1000x300,Q235B,GB/T 700-2006,GB/T 11263-2017,1000x300,热轧型钢,S1,QA3,M,310,Kg,高x宽
SWH00482,H型钢,HN1000x300,Q235B,GB/T 700-2006,GB/T 11263-2017,1008x302,热轧型钢,S1,QA3,M,345,Kg,高x宽
SWH00483,H型钢,HT100x50,Q235B,GB/T 700-2006,GB/T 11263-2017,95x48,热轧型钢,S1,QA3,M,5.98,Kg,高x宽
SWH00484,H型钢,HT100x50,Q235B,GB/T 700-2006,GB/T 11263-2017,97x49,热轧型钢,S1,QA3,M,7.36,Kg,高x宽
SWH00485,H型钢,HT100x100,Q235B,GB/T 700-2006,GB/T 11263-2017,96x99,热轧型钢,S1,QA3,M,12.7,Kg,高x宽
SWH00486,H型钢,HT125x60,Q235B,GB/T 700-2006,GB/T 11263-2017,118x58,热轧型钢,S1,QA3,M,7.26,Kg,高x宽
SWH00487,H型钢,HT125x60,Q235B,GB/T 700-2006,GB/T 11263-2017,120x59,热轧型钢,S1,QA3,M,8.94,Kg,高x宽
SWH00488,H型钢,HT125x125,Q235B,GB/T 700-2006,GB/T 11263-2017,119x123,热轧型钢,S1,QA3,M,15.8,Kg,高x宽
SWH00489,H型钢,HT150x75,Q235B,GB/T 700-2006,GB/T 11263-2017,145x73,热轧型钢,S1,QA3,M,9,Kg,高x宽
SWH00490,H型钢,HT150x75,Q235B,GB/T 700-2006,GB/T 11263-2017,147x74,热轧型钢,S1,QA3,M,11.1,Kg,高x宽
SWH00491,H型钢,HT150x100,Q235B,GB/T 700-2006,GB/T 11263-2017,139x97,热轧型钢,S1,QA3,M,10.6,Kg,高x宽
SWH00492,H型钢,HT150x100,Q235B,GB/T 700-2006,GB/T 11263-2017,142x99,热轧型钢,S1,QA3,M,14.3,Kg,高x宽
SWH00493,H型钢,HT150x150,Q235B,GB/T 700-2006,GB/T 11263-2017,144x148,热轧型钢,S1,QA3,M,21.8,Kg,高x宽
SWH00494,H型钢,HT150x150,Q235B,GB/T 700-2006,GB/T 11263-2017,147x149,热轧型钢,S1,QA3,M,26.4,Kg,高x宽
SWH00495,H型钢,HT175x90,Q235B,GB/T 700-2006,GB/T 11263-2017,168x88,热轧型钢,S1,QA3,M,10.6,Kg,高x宽
SWH00496,H型钢,HT175x90,Q235B,GB/T 700-2006,GB/T 11263-2017,171x89,热轧型钢,S1,QA3,M,13.8,Kg,高x宽
SWH00497,H型钢,HT175x175,Q235B,GB/T 700-2006,GB/T 11263-2017,167x173,热轧型钢,S1,QA3,M,26.2,Kg,高x宽
SWH00498,H型钢,HT175x175,Q235B,GB/T 700-2006,GB/T 11263-2017,172x175,热轧型钢,S1,QA3,M,35,Kg,高x宽
SWH00499,H型钢,HT200x100,Q235B,GB/T 700-2006,GB/T 11263-2017,193x98,热轧型钢,S1,QA3,M,12,Kg,高x宽
SWH00500,H型钢,HT200x100,Q235B,GB/T 700-2006,GB/T 11263-2017,196x99,热轧型钢,S1,QA3,M,15.5,Kg,高x宽
SWH00501,H型钢,HT200x150,Q235B,GB/T 700-2006,GB/T 11263-2017,188x149,热轧型钢,S1,QA3,M,20.7,Kg,高x宽
SWH00502,H型钢,HT200x200,Q235B,GB/T 700-2006,GB/T 11263-2017,192x198,热轧型钢,S1,QA3,M,34.3,Kg,高x宽
SWH00503,H型钢,HT250x125,Q235B,GB/T 700-2006,GB/T 11263-2017,244x124,热轧型钢,S1,QA3,M,20.3,Kg,高x宽
SWH00504,H型钢,HT250x175,Q235B,GB/T 700-2006,GB/T 11263-2017,238x173,热轧型钢,S1,QA3,M,30.7,Kg,高x宽
SWH00505,H型钢,HT300x150,Q235B,GB/T 700-2006,GB/T 11263-2017,294x148,热轧型钢,S1,QA3,M,25,Kg,高x宽
SWH00506,H型钢,HT300x200,Q235B,GB/T 700-2006,GB/T 11263-2017,286x198,热轧型钢,S1,QA3,M,38.7,Kg,高x宽
SWH00507,H型钢,HT350x175,Q235B,GB/T 700-2006,GB/T 11263-2017,340x173,热轧型钢,S1,QA3,M,29,Kg,高x宽
SWH00508,H型钢,HT400x150,Q235B,GB/T 700-2006,GB/T 11263-2017,390x148,热轧型钢,S1,QA3,M,37.3,Kg,高x宽
SWH00509,H型钢,HT400x200,Q235B,GB/T 700-2006,GB/T 11263-2017,390x198,热轧型钢,S1,QA3,M,43.6,Kg,高x宽
SWH00510,H型钢,TW50x100,Q235B,GB/T 700-2006,GB/T 11263-2017,50x100,热轧型钢,S1,QA3,M,8.47,Kg,高x宽
SWH00511,H型钢,TW62.5x125,Q235B,GB/T 700-2006,GB/T 11263-2017,62.5x125,热轧型钢,S1,QA3,M,11.8,Kg,高x宽
SWH00512,H型钢,TW75x150,Q235B,GB/T 700-2006,GB/T 11263-2017,75x150,热轧型钢,S1,QA3,M,15.6,Kg,高x宽
SWH00513,H型钢,TW87.5x175,Q235B,GB/T 700-2006,GB/T 11263-2017,87.5x175,热轧型钢,S1,QA3,M,20.2,Kg,高x宽
SWH00514,H型钢,TW100x200,Q235B,GB/T 700-2006,GB/T 11263-2017,100x200,热轧型钢,S1,QA3,M,24.9,Kg,高x宽
SWH00515,H型钢,TW100x200,Q235B,GB/T 700-2006,GB/T 11263-2017,100x204,热轧型钢,S1,QA3,M,28.1,Kg,高x宽
SWH00516,H型钢,TW125x250,Q235B,GB/T 700-2006,GB/T 11263-2017,125x250,热轧型钢,S1,QA3,M,35.9,Kg,高x宽
SWH00517,H型钢,TW125x250,Q235B,GB/T 700-2006,GB/T 11263-2017,125x255,热轧型钢,S1,QA3,M,40.8,Kg,高x宽
SWH00518,H型钢,TW150x300,Q235B,GB/T 700-2006,GB/T 11263-2017,147x302,热轧型钢,S1,QA3,M,41.7,Kg,高x宽
SWH00519,H型钢,TW150x300,Q235B,GB/T 700-2006,GB/T 11263-2017,150x300,热轧型钢,S1,QA3,M,46.5,Kg,高x宽
SWH00520,H型钢,TW150x300,Q235B,GB/T 700-2006,GB/T 11263-2017,150x305,热轧型钢,S1,QA3,M,52.4,Kg,高x宽
SWH00521,H型钢,TW175x350,Q235B,GB/T 700-2006,GB/T 11263-2017,172x348,热轧型钢,S1,QA3,M,56.5,Kg,高x宽
SWH00522,H型钢,TW175x350,Q235B,GB/T 700-2006,GB/T 11263-2017,175x350,热轧型钢,S1,QA3,M,67.5,Kg,高x宽
SWH00523,H型钢,TW200x400,Q235B,GB/T 700-2006,GB/T 11263-2017,194x402,热轧型钢,S1,QA3,M,70,Kg,高x宽
SWH00524,H型钢,TW200x400,Q235B,GB/T 700-2006,GB/T 11263-2017,197x398,热轧型钢,S1,QA3,M,73.3,Kg,高x宽
SWH00525,H型钢,TW200x400,Q235B,GB/T 700-2006,GB/T 11263-2017,200x400,热轧型钢,S1,QA3,M,85.8,Kg,高x宽
SWH00526,H型钢,TW200x400,Q235B,GB/T 700-2006,GB/T 11263-2017,200x408,热轧型钢,S1,QA3,M,98.4,Kg,高x宽
SWH00527,H型钢,TW200x400,Q235B,GB/T 700-2006,GB/T 11263-2017,207x405,热轧型钢,S1,QA3,M,116,Kg,高x宽
SWH00528,H型钢,TW200x400,Q235B,GB/T 700-2006,GB/T 11263-2017,214x407,热轧型钢,S1,QA3,M,142,Kg,高x宽
SWH00529,H型钢,TM75x100,Q235B,GB/T 700-2006,GB/T 11263-2017,74x100,热轧型钢,S1,QA3,M,10.3,Kg,高x宽
SWH00530,H型钢,TM100x150,Q235B,GB/T 700-2006,GB/T 11263-2017,97x150,热轧型钢,S1,QA3,M,15,Kg,高x宽
SWH00531,H型钢,TM125x175,Q235B,GB/T 700-2006,GB/T 11263-2017,122x175,热轧型钢,S1,QA3,M,21.8,Kg,高x宽
SWH00532,H型钢,TM150x200,Q235B,GB/T 700-2006,GB/T 11263-2017,147x200,热轧型钢,S1,QA3,M,27.9,Kg,高x宽
SWH00533,H型钢,TM150x200,Q235B,GB/T 700-2006,GB/T 11263-2017,149x201,热轧型钢,S1,QA3,M,32.2,Kg,高x宽
SWH00534,H型钢,TM175x250,Q235B,GB/T 700-2006,GB/T 11263-2017,170x250,热轧型钢,S1,QA3,M,39.1,Kg,高x宽
SWH00535,H型钢,TM200x300,Q235B,GB/T 700-2006,GB/T 11263-2017,195x300,热轧型钢,S1,QA3,M,52.3,Kg,高x宽
SWH00536,H型钢,TM225x300,Q235B,GB/T 700-2006,GB/T 11263-2017,220x300,热轧型钢,S1,QA3,M,60.4,Kg,高x宽
SWH00537,H型钢,TM250x300,Q235B,GB/T 700-2006,GB/T 11263-2017,241x300,热轧型钢,S1,QA3,M,55.4,Kg,高x宽
SWH00538,H型钢,TM250x300,Q235B,GB/T 700-2006,GB/T 11263-2017,244x300,热轧型钢,S1,QA3,M,62.5,Kg,高x宽
SWH00539,H型钢,TM275x300,Q235B,GB/T 700-2006,GB/T 11263-2017,272x300,热轧型钢,S1,QA3,M,58.1,Kg,高x宽
SWH00540,H型钢,TM275x300,Q235B,GB/T 700-2006,GB/T 11263-2017,275x300,热轧型钢,S1,QA3,M,65.2,Kg,高x宽
SWH00541,H型钢,TM300x300,Q235B,GB/T 700-2006,GB/T 11263-2017,291x300,热轧型钢,S1,QA3,M,66.4,Kg,高x宽
SWH00542,H型钢,TM300x300,Q235B,GB/T 700-2006,GB/T 11263-2017,294x300,热轧型钢,S1,QA3,M,73.5,Kg,高x宽
SWH00543,H型钢,TM300x300,Q235B,GB/T 700-2006,GB/T 11263-2017,297x302,热轧型钢,S1,QA3,M,85.2,Kg,高x宽
SWH00544,H型钢,TN50x50,Q235B,GB/T 700-2006,GB/T 11263-2017,50x50,热轧型钢,S1,QA3,M,4.65,Kg,高x宽
SWH00545,H型钢,TN62.5x60,Q235B,GB/T 700-2006,GB/T 11263-2017,62.5x60,热轧型钢,S1,QA3,M,6.55,Kg,高x宽
SWH00546,H型钢,TN75x75,Q235B,GB/T 700-2006,GB/T 11263-2017,75x75,热轧型钢,S1,QA3,M,7,Kg,高x宽
SWH00547,H型钢,TN87.5x90,Q235B,GB/T 700-2006,GB/T 11263-2017,85.5x89,热轧型钢,S1,QA3,M,6.9,Kg,高x宽
SWH00548,H型钢,TN87.5x90,Q235B,GB/T 700-2006,GB/T 11263-2017,87.5x90,热轧型钢,S1,QA3,M,8.98,Kg,高x宽
SWH00549,H型钢,TN100x100,Q235B,GB/T 700-2006,GB/T 11263-2017,99x99,热轧型钢,S1,QA3,M,8.9,Kg,高x宽
SWH00550,H型钢,TN100x100,Q235B,GB/T 700-2006,GB/T 11263-2017,100x100,热轧型钢,S1,QA3,M,10.5,Kg,高x宽
SWH00551,H型钢,TN125x125,Q235B,GB/T 700-2006,GB/T 11263-2017,124x124,热轧型钢,S1,QA3,M,12.6,Kg,高x宽
SWH00552,H型钢,TN125x125,Q235B,GB/T 700-2006,GB/T 11263-2017,125x125,热轧型钢,S1,QA3,M,14.5,Kg,高x宽
SWH00553,H型钢,TN150x150,Q235B,GB/T 700-2006,GB/T 11263-2017,149x149,热轧型钢,S1,QA3,M,16,Kg,高x宽
SWH00554,H型钢,TN150x150,Q235B,GB/T 700-2006,GB/T 11263-2017,150x150,热轧型钢,S1,QA3,M,18.4,Kg,高x宽
