编号,品名,型号,材料牌号,材料标准,规格标准,尺寸,制造形式,RCC-M,质保等级,单位,单重,单重单位,备注
CWH00272,H型钢,TN125x125,Q235C,GB/T 700-2006,GB/T 11263-2010,125x125,热轧型钢,S1,QA3,M,14.5,Kg,高x宽
CWH00273,H型钢,TN150x150,Q235C,GB/T 700-2006,GB/T 11263-2010,149x149,热轧型钢,S1,QA3,M,16,Kg,高x宽
CWH00274,H型钢,TN150x150,Q235C,GB/T 700-2006,GB/T 11263-2010,150x150,热轧型钢,S1,QA3,M,18.4,Kg,高x宽
CWH00275,H型钢,TN175x175,Q235C,GB/T 700-2006,GB/T 11263-2010,173x174,热轧型钢,S1,QA3,M,20.6,Kg,高x宽
CWH00276,H型钢,TN175x175,Q235C,GB/T 700-2006,GB/T 11263-2010,175x175,热轧型钢,S1,QA3,M,24.7,Kg,高x宽
CWH00277,H型钢,TN200x200,Q235C,GB/T 700-2006,GB/T 11263-2010,198x199,热轧型钢,S1,QA3,M,28,Kg,高x宽
CWH00278,H型钢,TN200x200,Q235C,GB/T 700-2006,GB/T 11263-2010,200x200,热轧型钢,S1,QA3,M,32.7,Kg,高x宽
CWH00279,H型钢,TN225x150,Q235C,GB/T 700-2006,GB/T 11263-2010,223x150,热轧型钢,S1,QA3,M,26.3,Kg,高x宽
CWH00280,H型钢,TN225x150,Q235C,GB/T 700-2006,GB/T 11263-2010,225x151,热轧型钢,S1,QA3,M,30.4,Kg,高x宽
CWH00281,H型钢,TN225x200,Q235C,GB/T 700-2006,GB/T 11263-2010,223x199,热轧型钢,S1,QA3,M,32.6,Kg,高x宽
CWH00282,H型钢,TN225x200,Q235C,GB/T 700-2006,GB/T 11263-2010,225x200,热轧型钢,S1,QA3,M,37.5,Kg,高x宽
CWH00283,H型钢,TN237.5x150,Q235C,GB/T 700-2006,GB/T 11263-2010,235x150,热轧型钢,S1,QA3,M,28.1,Kg,高x宽
CWH00284,H型钢,TN237.5x150,Q235C,GB/T 700-2006,GB/T 11263-2010,237.5x151.5,热轧型钢,S1,QA3,M,33.8,Kg,高x宽
CWH00285,H型钢,TN237.5x150,Q235C,GB/T 700-2006,GB/T 11263-2010,241x153.5,热轧型钢,S1,QA3,M,41.8,Kg,高x宽
CWH00286,H型钢,TN250x150,Q235C,GB/T 700-2006,GB/T 11263-2010,246x150,热轧型钢,S1,QA3,M,27.6,Kg,高x宽
CWH00287,H型钢,TN250x150,Q235C,GB/T 700-2006,GB/T 11263-2010,250x152,热轧型钢,S1,QA3,M,36.2,Kg,高x宽
CWH00288,H型钢,TN250x150,Q235C,GB/T 700-2006,GB/T 11263-2010,252x153,热轧型钢,S1,QA3,M,40.6,Kg,高x宽
CWH00289,H型钢,TN250x200,Q235C,GB/T 700-2006,GB/T 11263-2010,248x199,热轧型钢,S1,QA3,M,39,Kg,高x宽
CWH00290,H型钢,TN250x200,Q235C,GB/T 700-2006,GB/T 11263-2010,250x200,热轧型钢,S1,QA3,M,44.1,Kg,高x宽
CWH00291,H型钢,TN250x200,Q235C,GB/T 700-2006,GB/T 11263-2010,253x201,热轧型钢,S1,QA3,M,50.8,Kg,高x宽
CWH00292,H型钢,TN275x200,Q235C,GB/T 700-2006,GB/T 11263-2010,273x199,热轧型钢,S1,QA3,M,40.7,Kg,高x宽
CWH00293,H型钢,TN275x200,Q235C,GB/T 700-2006,GB/T 11263-2010,275x200,热轧型钢,S1,QA3,M,46,Kg,高x宽
CWH00294,H型钢,TN300x200,Q235C,GB/T 700-2006,GB/T 11263-2010,298x199,热轧型钢,S1,QA3,M,46.2,Kg,高x宽
CWH00295,H型钢,TN300x200,Q235C,GB/T 700-2006,GB/T 11263-2010,300x200,热轧型钢,S1,QA3,M,51.7,Kg,高x宽
CWH00296,H型钢,TN300x200,Q235C,GB/T 700-2006,GB/T 11263-2010,303x201,热轧型钢,S1,QA3,M,58.8,Kg,高x宽
CWH00297,H型钢,TN312.5x200,Q235C,GB/T 700-2006,GB/T 11263-2010,312.5x198.5,热轧型钢,S1,QA3,M,59.1,Kg,高x宽
CWH00298,H型钢,TN312.5x200,Q235C,GB/T 700-2006,GB/T 11263-2010,315x200,热轧型钢,S1,QA3,M,66.7,Kg,高x宽
CWH00299,H型钢,TN312.5x200,Q235C,GB/T 700-2006,GB/T 11263-2010,319x202,热轧型钢,S1,QA3,M,78,Kg,高x宽
CWH00300,H型钢,TN325x300,Q235C,GB/T 700-2006,GB/T 11263-2010,323x299,热轧型钢,S1,QA3,M,72.1,Kg,高x宽
CWH00301,H型钢,TN325x300,Q235C,GB/T 700-2006,GB/T 11263-2010,325x300,热轧型钢,S1,QA3,M,79.3,Kg,高x宽
CWH00302,H型钢,TN325x300,Q235C,GB/T 700-2006,GB/T 11263-2010,328x301,热轧型钢,S1,QA3,M,86.59,Kg,高x宽
CWH00303,H型钢,TN350x300,Q235C,GB/T 700-2006,GB/T 11263-2010,346x300,热轧型钢,S1,QA3,M,81.5,Kg,高x宽
CWH00304,H型钢,TN350x300,Q235C,GB/T 700-2006,GB/T 11263-2010,350x300,热轧型钢,S1,QA3,M,90.9,Kg,高x宽
CWH00305,H型钢,TN400x300,Q235C,GB/T 700-2006,GB/T 11263-2010,396x300,热轧型钢,S1,QA3,M,94,Kg,高x宽
CWH00306,H型钢,TN400x300,Q235C,GB/T 700-2006,GB/T 11263-2010,400x300,热轧型钢,S1,QA3,M,103,Kg,高x宽
CWH00307,H型钢,TN450x300,Q235C,GB/T 700-2006,GB/T 11263-2010,445x299,热轧型钢,S1,QA3,M,105,Kg,高x宽
CWH00308,H型钢,TN450x300,Q235C,GB/T 700-2006,GB/T 11263-2010,450x300,热轧型钢,S1,QA3,M,120,Kg,高x宽
CWH00309,H型钢,TN450x300,Q235C,GB/T 700-2006,GB/T 11263-2010,456x302,热轧型钢,S1,QA3,M,141,Kg,高x宽
CWH00310,超厚超重H型钢,W14x16,Q235C,GB/T 700-2006,GB/T 11263-2010,375x394,热轧型钢,S1,QA3,M,216,Kg,高x宽
CWH00311,超厚超重H型钢,W14x16,Q235C,GB/T 700-2006,GB/T 11263-2010,380x395,热轧型钢,S1,QA3,M,237,Kg,高x宽
CWH00312,超厚超重H型钢,W14x16,Q235C,GB/T 700-2006,GB/T 11263-2010,387x398,热轧型钢,S1,QA3,M,262,Kg,高x宽
CWH00313,超厚超重H型钢,W14x16,Q235C,GB/T 700-2006,GB/T 11263-2010,393x399,热轧型钢,S1,QA3,M,287,Kg,高x宽
CWH00314,超厚超重H型钢,W14x16,Q235C,GB/T 700-2006,GB/T 11263-2010,399x401,热轧型钢,S1,QA3,M,314,Kg,高x宽
CWH00315,超厚超重H型钢,W14x16,Q235C,GB/T 700-2006,GB/T 11263-2010,407x404,热轧型钢,S1,QA3,M,347,Kg,高x宽
CWH00316,超厚超重H型钢,W14x16,Q235C,GB/T 700-2006,GB/T 11263-2010,416x406,热轧型钢,S1,QA3,M,382,Kg,高x宽
CWH00317,超厚超重H型钢,W14x16,Q235C,GB/T 700-2006,GB/T 11263-2010,425x409,热轧型钢,S1,QA3,M,421,Kg,高x宽
CWH00318,超厚超重H型钢,W14x16,Q235C,GB/T 700-2006,GB/T 11263-2010,435x412,热轧型钢,S1,QA3,M,463,Kg,高x宽
CWH00319,超厚超重H型钢,W14x16,Q235C,GB/T 700-2006,GB/T 11263-2010,446x416,热轧型钢,S1,QA3,M,509,Kg,高x宽
CWH00320,超厚超重H型钢,W14x16,Q235C,GB/T 700-2006,GB/T 11263-2010,455x418,热轧型钢,S1,QA3,M,551,Kg,高x宽
CWH00321,超厚超重H型钢,W14x16,Q235C,GB/T 700-2006,GB/T 11263-2010,465x421,热轧型钢,S1,QA3,M,592,Kg,高x宽
CWH00322,超厚超重H型钢,W14x16,Q235C,GB/T 700-2006,GB/T 11263-2010,474x424,热轧型钢,S1,QA3,M,634,Kg,高x宽
CWH00323,超厚超重H型钢,W14x16,Q235C,GB/T 700-2006,GB/T 11263-2010,483x428,热轧型钢,S1,QA3,M,677,Kg,高x宽
CWH00324,超厚超重H型钢,W14x16,Q235C,GB/T 700-2006,GB/T 11263-2010,498x432,热轧型钢,S1,QA3,M,744,Kg,高x宽
CWH00325,超厚超重H型钢,W14x16,Q235C,GB/T 700-2006,GB/T 11263-2010,514x437,热轧型钢,S1,QA3,M,818,Kg,高x宽
CWH00326,超厚超重H型钢,W14x16,Q235C,GB/T 700-2006,GB/T 11263-2010,531x442,热轧型钢,S1,QA3,M,900,Kg,高x宽
CWH00327,超厚超重H型钢,W14x16,Q235C,GB/T 700-2006,GB/T 11263-2010,550x448,热轧型钢,S1,QA3,M,990,Kg,高x宽
CWH00328,超厚超重H型钢,W14x16,Q235C,GB/T 700-2006,GB/T 11263-2010,569x454,热轧型钢,S1,QA3,M,1090,Kg,高x宽
CWH00329,超厚超重H型钢,W24x12.75,Q235C,GB/T 700-2006,GB/T 11263-2010,635x329,热轧型钢,S1,QA3,M,241,Kg,高x宽
CWH00330,超厚超重H型钢,W24x12.75,Q235C,GB/T 700-2006,GB/T 11263-2010,641x327,热轧型钢,S1,QA3,M,262,Kg,高x宽
CWH00331,超厚超重H型钢,W24x12.75,Q235C,GB/T 700-2006,GB/T 11263-2010,647x327,热轧型钢,S1,QA3,M,,Kg,高x宽
CWH00332,超厚超重H型钢,W24x12.75,Q235C,GB/T 700-2006,GB/T 11263-2010,647x329,热轧型钢,S1,QA3,M,285,Kg,高x宽
CWH00333,超厚超重H型钢,W24x12.75,Q235C,GB/T 700-2006,GB/T 11263-2010,661x333,热轧型钢,S1,QA3,M,341,Kg,高x宽
CWH00334,超厚超重H型钢,W24x12.75,Q235C,GB/T 700-2006,GB/T 11263-2010,679x338,热轧型钢,S1,QA3,M,415,Kg,高x宽
CWH00335,超厚超重H型钢,W24x12.75,Q235C,GB/T 700-2006,GB/T 11263-2010,689x340,热轧型钢,S1,QA3,M,455,Kg,高x宽
CWH00336,超厚超重H型钢,W24x12.75,Q235C,GB/T 700-2006,GB/T 11263-2010,699x343,热轧型钢,S1,QA3,M,498,Kg,高x宽
CWH00337,超厚超重H型钢,W24x12.75,Q235C,GB/T 700-2006,GB/T 11263-2010,711x347,热轧型钢,S1,QA3,M,511,Kg,高x宽
CWH00338,超厚超重H型钢,W36x12,Q235C,GB/T 700-2006,GB/T 11263-2010,903x304,热轧型钢,S1,QA3,M,201,Kg,高x宽
CWH00339,超厚超重H型钢,W36x12,Q235C,GB/T 700-2006,GB/T 11263-2010,911x304,热轧型钢,S1,QA3,M,223,Kg,高x宽
CWH00340,超厚超重H型钢,W36x12,Q235C,GB/T 700-2006,GB/T 11263-2010,915x305,热轧型钢,S1,QA3,M,238,Kg,高x宽
CWH00341,超厚超重H型钢,W36x12,Q235C,GB/T 700-2006,GB/T 11263-2010,919x306,热轧型钢,S1,QA3,M,253,Kg,高x宽
CWH00342,超厚超重H型钢,W36x12,Q235C,GB/T 700-2006,GB/T 11263-2010,923x307,热轧型钢,S1,QA3,M,271,Kg,高x宽
CWH00343,超厚超重H型钢,W36x12,Q235C,GB/T 700-2006,GB/T 11263-2010,927x308,热轧型钢,S1,QA3,M,289,Kg,高x宽
CWH00344,超厚超重H型钢,W36x12,Q235C,GB/T 700-2006,GB/T 11263-2010,932x309,热轧型钢,S1,QA3,M,313,Kg,高x宽
CWH00345,超厚超重H型钢,W36x16.5,Q235C,GB/T 700-2006,GB/T 11263-2010,912x418,热轧型钢,S1,QA3,M,342,Kg,高x宽
CWH00346,超厚超重H型钢,W36x16.5,Q235C,GB/T 700-2006,GB/T 11263-2010,916x419,热轧型钢,S1,QA3,M,365,Kg,高x宽
CWH00347,超厚超重H型钢,W36x16.5,Q235C,GB/T 700-2006,GB/T 11263-2010,921x420,热轧型钢,S1,QA3,M,387,Kg,高x宽
CWH00348,超厚超重H型钢,W36x16.5,Q235C,GB/T 700-2006,GB/T 11263-2010,928x422,热轧型钢,S1,QA3,M,417,Kg,高x宽
CWH00349,超厚超重H型钢,W36x16.5,Q235C,GB/T 700-2006,GB/T 11263-2010,933x423,热轧型钢,S1,QA3,M,446,Kg,高x宽
CWH00350,超厚超重H型钢,W36x16.5,Q235C,GB/T 700-2006,GB/T 11263-2010,942x422,热轧型钢,S1,QA3,M,488,Kg,高x宽
CWH00351,超厚超重H型钢,W36x16.5,Q235C,GB/T 700-2006,GB/T 11263-2010,950x425,热轧型钢,S1,QA3,M,534,Kg,高x宽
CWH00352,超厚超重H型钢,W36x16.5,Q235C,GB/T 700-2006,GB/T 11263-2010,960x427,热轧型钢,S1,QA3,M,585,Kg,高x宽
CWH00353,超厚超重H型钢,W36x16.5,Q235C,GB/T 700-2006,GB/T 11263-2010,972x431,热轧型钢,S1,QA3,M,653,Kg,高x宽
CWH00354,超厚超重H型钢,W36x16.5,Q235C,GB/T 700-2006,GB/T 11263-2010,996x437,热轧型钢,S1,QA3,M,784,Kg,高x宽
CWH00355,超厚超重H型钢,W36x16.5,Q235C,GB/T 700-2006,GB/T 11263-2010,1028x446,热轧型钢,S1,QA3,M,967,Kg,高x宽
CWH00356,超厚超重H型钢,W40x12,Q235C,GB/T 700-2006,GB/T 11263-2010,970x300,热轧型钢,S1,QA3,M,222,Kg,高x宽
CWH00357,超厚超重H型钢,W40x12,Q235C,GB/T 700-2006,GB/T 11263-2010,980x300,热轧型钢,S1,QA3,M,249,Kg,高x宽
CWH00358,超厚超重H型钢,W40x12,Q235C,GB/T 700-2006,GB/T 11263-2010,990x300,热轧型钢,S1,QA3,M,272,Kg,高x宽
CWH00359,超厚超重H型钢,W40x12,Q235C,GB/T 700-2006,GB/T 11263-2010,1000x300,热轧型钢,S1,QA3,M,314,Kg,高x宽
CWH00360,超厚超重H型钢,W40x12,Q235C,GB/T 700-2006,GB/T 11263-2010,1008x302,热轧型钢,S1,QA3,M,350,Kg,高x宽
CWH00361,超厚超重H型钢,W40x12,Q235C,GB/T 700-2006,GB/T 11263-2010,1016x303,热轧型钢,S1,QA3,M,393,Kg,高x宽
CWH00362,超厚超重H型钢,W40x12,Q235C,GB/T 700-2006,GB/T 11263-2010,1020x304,热轧型钢,S1,QA3,M,415,Kg,高x宽
CWH00363,超厚超重H型钢,W40x12,Q235C,GB/T 700-2006,GB/T 11263-2010,1036x309,热轧型钢,S1,QA3,M,494,Kg,高x宽
CWH00364,超厚超重H型钢,W40x12,Q235C,GB/T 700-2006,GB/T 11263-2010,1056x314,热轧型钢,S1,QA3,M,584,Kg,高x宽
CWH00365,超厚超重H型钢,W40x16,Q235C,GB/T 700-2006,GB/T 11263-2010,982x400,热轧型钢,S1,QA3,M,296,Kg,高x宽
CWH00366,超厚超重H型钢,W40x16,Q235C,GB/T 700-2006,GB/T 11263-2010,990x400,热轧型钢,S1,QA3,M,321,Kg,高x宽
CWH00367,超厚超重H型钢,W40x16,Q235C,GB/T 700-2006,GB/T 11263-2010,1000x400,热轧型钢,S1,QA3,M,371,Kg,高x宽
CWH00368,超厚超重H型钢,W40x16,Q235C,GB/T 700-2006,GB/T 11263-2010,1008x402,热轧型钢,S1,QA3,M,412,Kg,高x宽
CWH00369,超厚超重H型钢,W40x16,Q235C,GB/T 700-2006,GB/T 11263-2010,1012x402,热轧型钢,S1,QA3,M,443,Kg,高x宽
CWH00370,超厚超重H型钢,W40x16,Q235C,GB/T 700-2006,GB/T 11263-2010,1020x404,热轧型钢,S1,QA3,M,483,Kg,高x宽
CWH00371,超厚超重H型钢,W40x16,Q235C,GB/T 700-2006,GB/T 11263-2010,1030x407,热轧型钢,S1,QA3,M,539,Kg,高x宽
CWH00372,超厚超重H型钢,W40x16,Q235C,GB/T 700-2006,GB/T 11263-2010,1040x409,热轧型钢,S1,QA3,M,591,Kg,高x宽
CWH00373,超厚超重H型钢,W40x16,Q235C,GB/T 700-2006,GB/T 11263-2010,1048x412,热轧型钢,S1,QA3,M,642,Kg,高x宽
CWH00374,超厚超重H型钢,W40x16,Q235C,GB/T 700-2006,GB/T 11263-2010,1068x417,热轧型钢,S1,QA3,M,748,Kg,高x宽
CWH00375,超厚超重H型钢,W40x16,Q235C,GB/T 700-2006,GB/T 11263-2010,1092x424,热轧型钢,S1,QA3,M,883,Kg,高x宽
CWH00376,超厚超重H型钢,W44x16,Q235C,GB/T 700-2006,GB/T 11263-2010,1090x400,热轧型钢,S1,QA3,M,343,Kg,高x宽
CWH00377,超厚超重H型钢,W44x16,Q235C,GB/T 700-2006,GB/T 11263-2010,1100x400,热轧型钢,S1,QA3,M,390,Kg,高x宽
CWH00378,超厚超重H型钢,W44x16,Q235C,GB/T 700-2006,GB/T 11263-2010,1108x402,热轧型钢,S1,QA3,M,433,Kg,高x宽
CWH00379,超厚超重H型钢,W44x16,Q235C,GB/T 700-2006,GB/T 11263-2010,1118x405,热轧型钢,S1,QA3,M,499,Kg,高x宽
CWH00380,H型钢,HW100x100,Q235B,GB/T 700-2006,GB/T 11263-2010,100x100,热轧型钢,S1,QA3,M,16.9,Kg,高x宽
CWH00381,H型钢,HW125x125,Q235B,GB/T 700-2006,GB/T 11263-2010,125x125,热轧型钢,S1,QA3,M,23.6,Kg,高x宽
CWH00382,H型钢,HW150x150,Q235B,GB/T 700-2006,GB/T 11263-2010,150x150,热轧型钢,S1,QA3,M,31.1,Kg,高x宽
CWH00383,H型钢,HW175x175,Q235B,GB/T 700-2006,GB/T 11263-2010,175x175,热轧型钢,S1,QA3,M,40.4,Kg,高x宽
CWH00384,H型钢,HW200x200,Q235B,GB/T 700-2006,GB/T 11263-2010,200x200,热轧型钢,S1,QA3,M,49.9,Kg,高x宽
CWH00385,H型钢,HW200x200,Q235B,GB/T 700-2006,GB/T 11263-2010,200x204,热轧型钢,S1,QA3,M,56.2,Kg,高x宽
CWH00386,H型钢,HW250x250,Q235B,GB/T 700-2006,GB/T 11263-2010,244x252,热轧型钢,S1,QA3,M,63.8,Kg,高x宽
CWH00387,H型钢,HW250x250,Q235B,GB/T 700-2006,GB/T 11263-2010,250x250,热轧型钢,S1,QA3,M,71.8,Kg,高x宽
CWH00388,H型钢,HW250x250,Q235B,GB/T 700-2006,GB/T 11263-2010,250x255,热轧型钢,S1,QA3,M,81.6,Kg,高x宽
CWH00389,H型钢,HW300x300,Q235B,GB/T 700-2006,GB/T 11263-2010,294x302,热轧型钢,S1,QA3,M,83.5,Kg,高x宽
CWH00390,H型钢,HW300x300,Q235B,GB/T 700-2006,GB/T 11263-2010,300x300,热轧型钢,S1,QA3,M,93,Kg,高x宽
CWH00391,H型钢,HW300x300,Q235B,GB/T 700-2006,GB/T 11263-2010,300x305,热轧型钢,S1,QA3,M,105,Kg,高x宽
CWH00392,H型钢,HW350x350,Q235B,GB/T 700-2006,GB/T 11263-2010,338x351,热轧型钢,S1,QA3,M,105,Kg,高x宽
CWH00393,H型钢,HW350x350,Q235B,GB/T 700-2006,GB/T 11263-2010,344x348,热轧型钢,S1,QA3,M,113,Kg,高x宽
CWH00394,H型钢,HW350x350,Q235B,GB/T 700-2006,GB/T 11263-2010,344x354,热轧型钢,S1,QA3,M,129,Kg,高x宽
CWH00395,H型钢,HW350x350,Q235B,GB/T 700-2006,GB/T 11263-2010,350x350,热轧型钢,S1,QA3,M,135,Kg,高x宽
CWH00396,H型钢,HW350x350,Q235B,GB/T 700-2006,GB/T 11263-2010,350x357,热轧型钢,S1,QA3,M,154,Kg,高x宽
CWH00397,H型钢,HW400x400,Q235B,GB/T 700-2006,GB/T 11263-2010,388x402,热轧型钢,S1,QA3,M,140,Kg,高x宽
CWH00398,H型钢,HW400x400,Q235B,GB/T 700-2006,GB/T 11263-2010,394x398,热轧型钢,S1,QA3,M,147,Kg,高x宽
CWH00399,H型钢,HW400x400,Q235B,GB/T 700-2006,GB/T 11263-2010,394x405,热轧型钢,S1,QA3,M,168,Kg,高x宽
CWH00400,H型钢,HW400x400,Q235B,GB/T 700-2006,GB/T 11263-2010,400x400,热轧型钢,S1,QA3,M,172,Kg,高x宽
CWH00401,H型钢,HW400x400,Q235B,GB/T 700-2006,GB/T 11263-2010,400x408,热轧型钢,S1,QA3,M,197,Kg,高x宽
CWH00402,H型钢,HW400x400,Q235B,GB/T 700-2006,GB/T 11263-2010,414x405,热轧型钢,S1,QA3,M,232,Kg,高x宽
CWH00403,H型钢,HW400x400,Q235B,GB/T 700-2006,GB/T 11263-2010,428x407,热轧型钢,S1,QA3,M,283,Kg,高x宽
CWH00404,H型钢,HW400x400,Q235B,GB/T 700-2006,GB/T 11263-2010,458x417,热轧型钢,S1,QA3,M,415,Kg,高x宽
CWH00405,H型钢,HW400x400,Q235B,GB/T 700-2006,GB/T 11263-2010,498x432,热轧型钢,S1,QA3,M,604,Kg,高x宽
CWH00406,H型钢,HW500x500,Q235B,GB/T 700-2006,GB/T 11263-2010,492x465,热轧型钢,S1,QA3,M,202,Kg,高x宽
CWH00407,H型钢,HW500x500,Q235B,GB/T 700-2006,GB/T 11263-2010,502x465,热轧型钢,S1,QA3,M,239,Kg,高x宽
CWH00408,H型钢,HW500x500,Q235B,GB/T 700-2006,GB/T 11263-2010,502x470,热轧型钢,S1,QA3,M,259,Kg,高x宽
CWH00409,H型钢,HM150x100,Q235B,GB/T 700-2006,GB/T 11263-2010,148x100,热轧型钢,S1,QA3,M,20.7,Kg,高x宽
CWH00410,H型钢,HM200x150,Q235B,GB/T 700-2006,GB/T 11263-2010,194x150,热轧型钢,S1,QA3,M,29.9,Kg,高x宽
CWH00411,H型钢,HM250x175,Q235B,GB/T 700-2006,GB/T 11263-2010,244x175,热轧型钢,S1,QA3,M,43.6,Kg,高x宽
CWH00412,H型钢,HM300x200,Q235B,GB/T 700-2006,GB/T 11263-2010,294x200,热轧型钢,S1,QA3,M,55.8,Kg,高x宽
CWH00413,H型钢,HM300x200,Q235B,GB/T 700-2006,GB/T 11263-2010,298x201,热轧型钢,S1,QA3,M,64.4,Kg,高x宽
CWH00414,H型钢,HM350x250,Q235B,GB/T 700-2006,GB/T 11263-2010,340x250,热轧型钢,S1,QA3,M,78.1,Kg,高x宽
CWH00415,H型钢,HM400x300,Q235B,GB/T 700-2006,GB/T 11263-2010,390x300,热轧型钢,S1,QA3,M,105,Kg,高x宽
CWH00416,H型钢,HM450x300,Q235B,GB/T 700-2006,GB/T 11263-2010,440x300,热轧型钢,S1,QA3,M,121,Kg,高x宽
CWH00417,H型钢,HM500x300,Q235B,GB/T 700-2006,GB/T 11263-2010,482x300,热轧型钢,S1,QA3,M,111,Kg,高x宽
CWH00418,H型钢,HM500x300,Q235B,GB/T 700-2006,GB/T 11263-2010,488x300,热轧型钢,S1,QA3,M,125,Kg,高x宽
CWH00419,H型钢,HM550x300,Q235B,GB/T 700-2006,GB/T 11263-2010,544x300,热轧型钢,S1,QA3,M,116,Kg,高x宽
CWH00420,H型钢,HM550x300,Q235B,GB/T 700-2006,GB/T 11263-2010,550x300,热轧型钢,S1,QA3,M,130,Kg,高x宽
CWH00421,H型钢,HM600x300,Q235B,GB/T 700-2006,GB/T 11263-2010,582x300,热轧型钢,S1,QA3,M,133,Kg,高x宽
CWH00422,H型钢,HM600x300,Q235B,GB/T 700-2006,GB/T 11263-2010,588x300,热轧型钢,S1,QA3,M,147,Kg,高x宽
CWH00423,H型钢,HM600x300,Q235B,GB/T 700-2006,GB/T 11263-2010,594x302,热轧型钢,S1,QA3,M,170,Kg,高x宽
CWH00424,H型钢,HN100x50,Q235B,GB/T 700-2006,GB/T 11263-2010,100x50,热轧型钢,S1,QA3,M,9.3,Kg,高x宽
CWH00425,H型钢,HN125x60,Q235B,GB/T 700-2006,GB/T 11263-2010,125x60,热轧型钢,S1,QA3,M,13.1,Kg,高x宽
CWH00426,H型钢,HN150x75,Q235B,GB/T 700-2006,GB/T 11263-2010,150x75,热轧型钢,S1,QA3,M,14,Kg,高x宽
CWH00427,H型钢,HN175x90,Q235B,GB/T 700-2006,GB/T 11263-2010,175x90,热轧型钢,S1,QA3,M,18,Kg,高x宽
CWH00428,H型钢,HN200x100,Q235B,GB/T 700-2006,GB/T 11263-2010,198x99,热轧型钢,S1,QA3,M,17.8,Kg,高x宽
CWH00429,H型钢,HN200x100,Q235B,GB/T 700-2006,GB/T 11263-2010,200x100,热轧型钢,S1,QA3,M,20.9,Kg,高x宽
CWH00430,H型钢,HN250x125,Q235B,GB/T 700-2006,GB/T 11263-2010,248x124,热轧型钢,S1,QA3,M,25.1,Kg,高x宽
CWH00431,H型钢,HN250x125,Q235B,GB/T 700-2006,GB/T 11263-2010,250x125,热轧型钢,S1,QA3,M,29,Kg,高x宽
CWH00432,H型钢,HN300x150,Q235B,GB/T 700-2006,GB/T 11263-2010,298x149,热轧型钢,S1,QA3,M,32,Kg,高x宽
CWH00433,H型钢,HN300x150,Q235B,GB/T 700-2006,GB/T 11263-2010,300x150,热轧型钢,S1,QA3,M,36.7,Kg,高x宽
CWH00434,H型钢,HN350x175,Q235B,GB/T 700-2006,GB/T 11263-2010,346x174,热轧型钢,S1,QA3,M,41.2,Kg,高x宽
CWH00435,H型钢,HN350x175,Q235B,GB/T 700-2006,GB/T 11263-2010,350x175,热轧型钢,S1,QA3,M,49.4,Kg,高x宽
CWH00436,H型钢,HN400x150,Q235B,GB/T 700-2006,GB/T 11263-2010,400x150,热轧型钢,S1,QA3,M,55.2,Kg,高x宽
CWH00437,H型钢,HN400x200,Q235B,GB/T 700-2006,GB/T 11263-2010,396x199,热轧型钢,S1,QA3,M,56.1,Kg,高x宽
CWH00438,H型钢,HN400x200,Q235B,GB/T 700-2006,GB/T 11263-2010,400x200,热轧型钢,S1,QA3,M,65.4,Kg,高x宽
CWH00439,H型钢,HN450x150,Q235B,GB/T 700-2006,GB/T 11263-2010,446x150,热轧型钢,S1,QA3,M,52.6,Kg,高x宽
CWH00440,H型钢,HN450x150,Q235B,GB/T 700-2006,GB/T 11263-2010,450x151,热轧型钢,S1,QA3,M,60.8,Kg,高x宽
CWH00441,H型钢,HN450x200,Q235B,GB/T 700-2006,GB/T 11263-2010,446x199,热轧型钢,S1,QA3,M,65.1,Kg,高x宽
CWH00442,H型钢,HN450x200,Q235B,GB/T 700-2006,GB/T 11263-2010,450x200,热轧型钢,S1,QA3,M,74.9,Kg,高x宽
CWH00443,H型钢,HN475x150,Q235B,GB/T 700-2006,GB/T 11263-2010,470x150,热轧型钢,S1,QA3,M,56.2,Kg,高x宽
CWH00444,H型钢,HN475x150,Q235B,GB/T 700-2006,GB/T 11263-2010,475x151.5,热轧型钢,S1,QA3,M,67.6,Kg,高x宽
CWH00445,H型钢,HN475x150,Q235B,GB/T 700-2006,GB/T 11263-2010,482x153.5,热轧型钢,S1,QA3,M,83.5,Kg,高x宽
CWH00446,H型钢,HN500x150,Q235B,GB/T 700-2006,GB/T 11263-2010,492x150,热轧型钢,S1,QA3,M,55.1,Kg,高x宽
CWH00447,H型钢,HN500x150,Q235B,GB/T 700-2006,GB/T 11263-2010,500x152,热轧型钢,S1,QA3,M,72.4,Kg,高x宽
CWH00448,H型钢,HN500x150,Q235B,GB/T 700-2006,GB/T 11263-2010,504x153,热轧型钢,S1,QA3,M,81.1,Kg,高x宽
CWH00449,H型钢,HN500x200,Q235B,GB/T 700-2006,GB/T 11263-2010,496x199,热轧型钢,S1,QA3,M,77.9,Kg,高x宽
CWH00450,H型钢,HN500x200,Q235B,GB/T 700-2006,GB/T 11263-2010,500x200,热轧型钢,S1,QA3,M,88.1,Kg,高x宽
CWH00451,H型钢,HN500x200,Q235B,GB/T 700-2006,GB/T 11263-2010,506x201,热轧型钢,S1,QA3,M,102,Kg,高x宽
CWH00452,H型钢,HN550x200,Q235B,GB/T 700-2006,GB/T 11263-2010,546x199,热轧型钢,S1,QA3,M,81.5,Kg,高x宽
